contrato_id,customer_id,plano_id,data_inicio,data_cancelamento,fidelidade_meses,status,motivo_cancelamento
1636,1636,3,2024-04-29,,,ativo,
1637,1637,2,2023-09-27,,24.0,ativo,
1638,1638,1,2024-03-10,,24.0,ativo,
1639,1639,2,2022-10-08,,12.0,ativo,
1640,1640,4,2023-05-07,,12.0,ativo,
1641,1641,2,2023-11-14,,24.0,ativo,
1642,1642,2,2023-03-07,,24.0,ativo,
1643,1643,1,2023-08-01,,,ativo,
1644,1644,2,2023-08-15,,12.0,ativo,
1645,1645,2,2022-03-25,,12.0,ativo,
1646,1646,1,2022-08-22,,12.0,ativo,
1647,1647,2,2024-04-07,,,ativo,
1648,1648,1,2022-05-28,,,ativo,
1649,1649,2,2023-01-18,,,ativo,
1650,1650,2,2023-09-26,,12.0,ativo,
1651,1651,1,2023-08-05,,24.0,ativo,
1652,1652,4,2023-11-28,,24.0,ativo,
1653,1653,4,2023-02-03,,,ativo,
1654,1654,4,2024-06-28,,12.0,ativo,
1655,1655,1,2022-04-04,,12.0,ativo,
1656,1656,1,2023-05-14,,12.0,ativo,
1657,1657,1,2023-09-20,,12.0,ativo,
1658,1658,2,2022-02-16,,12.0,ativo,
1659,1659,2,2023-07-18,,12.0,ativo,
1660,1660,4,2022-05-07,,24.0,ativo,
1661,1661,2,2023-04-18,,24.0,ativo,
1662,1662,1,2024-05-16,2024-12-20,12.0,cancelado,Atendimento ruim
1663,1663,2,2022-01-05,,,ativo,
1664,1664,1,2023-03-02,,24.0,ativo,
1665,1665,3,2023-01-27,,24.0,ativo,
1666,1666,1,2023-01-21,2024-07-27,,cancelado,Preço alto
1667,1667,4,2022-07-02,2024-01-20,12.0,cancelado,Atendimento ruim
1668,1668,3,2022-12-24,,12.0,ativo,
1669,1669,1,2023-04-07,2024-02-23,24.0,cancelado,Problemas de rede
1670,1670,2,2022-05-08,,,ativo,
1671,1671,2,2023-02-07,,12.0,ativo,
1672,1672,3,2023-12-07,,,ativo,
1673,1673,2,2023-04-10,,12.0,ativo,
1674,1674,1,2022-06-12,,12.0,ativo,
1675,1675,1,2023-12-02,,12.0,ativo,
1676,1676,3,2022-09-18,,,ativo,
1677,1677,1,2023-05-04,,24.0,ativo,
1678,1678,3,2022-03-21,,12.0,ativo,
1679,1679,1,2023-10-16,,24.0,ativo,
1680,1680,1,2023-05-05,,,ativo,
1681,1681,1,2022-03-17,,24.0,ativo,
1682,1682,3,2023-09-23,,12.0,ativo,
1683,1683,3,2023-11-10,2024-09-28,,cancelado,Atendimento ruim
1684,1684,1,2024-01-10,,12.0,ativo,
1685,1685,1,2022-10-15,,12.0,ativo,
1686,1686,1,2023-11-15,,12.0,ativo,
1687,1687,3,2023-05-22,,,ativo,
1688,1688,4,2024-02-05,,12.0,ativo,
1689,1689,3,2022-11-03,2024-08-13,,cancelado,Atendimento ruim
1690,1690,1,2022-08-19,2023-08-18,24.0,cancelado,Outros
1691,1691,1,2024-05-23,,24.0,ativo,
1692,1692,4,2023-10-17,,24.0,ativo,
1693,1693,3,2023-05-30,,12.0,ativo,
1694,1694,3,2023-05-13,,24.0,ativo,
1695,1695,2,2022-07-19,,24.0,ativo,
1696,1696,3,2022-04-18,,,ativo,
1697,1697,1,2023-04-01,,12.0,ativo,
1698,1698,2,2023-11-29,,24.0,ativo,
1699,1699,1,2024-04-07,,12.0,ativo,
1700,1700,1,2023-08-04,2024-08-12,,cancelado,Preço alto
1701,1701,2,2024-02-17,,12.0,ativo,
1702,1702,1,2024-05-08,,24.0,ativo,
1703,1703,3,2022-12-12,,24.0,ativo,
1704,1704,4,2022-07-10,2023-10-06,12.0,cancelado,Preço alto
1705,1705,4,2023-06-11,,12.0,ativo,
1706,1706,4,2023-04-07,,12.0,ativo,
1707,1707,1,2022-12-12,2023-04-28,12.0,cancelado,Problemas de rede
1708,1708,3,2022-08-02,,12.0,ativo,
1709,1709,3,2022-04-15,,24.0,ativo,
1710,1710,1,2022-07-13,2022-10-09,12.0,cancelado,Problemas de rede
1711,1711,1,2023-04-23,2024-04-08,12.0,cancelado,Problemas de rede
1712,1712,2,2023-04-01,,12.0,ativo,
1713,1713,3,2023-11-15,,12.0,ativo,
1714,1714,3,2022-07-07,,24.0,ativo,
1715,1715,3,2023-05-09,,,ativo,
1716,1716,3,2023-01-04,,24.0,ativo,
1717,1717,2,2023-05-12,,24.0,ativo,
1718,1718,2,2022-12-31,,24.0,ativo,
1719,1719,4,2023-04-21,,24.0,ativo,
1720,1720,2,2024-01-29,,24.0,ativo,
1721,1721,3,2022-07-03,,24.0,ativo,
1722,1722,2,2023-01-04,,,ativo,
1723,1723,2,2023-12-11,,12.0,ativo,
1724,1724,3,2022-07-24,,12.0,ativo,
1725,1725,1,2023-05-11,,12.0,ativo,
1726,1726,1,2024-02-18,,12.0,ativo,
1727,1727,3,2022-04-03,,12.0,ativo,
1728,1728,4,2023-01-24,,12.0,ativo,
1729,1729,1,2023-08-06,,24.0,ativo,
1730,1730,1,2023-05-07,,,ativo,
1731,1731,3,2022-04-29,,24.0,ativo,
1732,1732,1,2024-03-25,,,ativo,
1733,1733,1,2022-05-12,,12.0,ativo,
1734,1734,1,2024-04-15,,12.0,ativo,
1735,1735,1,2023-01-23,,12.0,ativo,
1736,1736,2,2022-05-24,,24.0,ativo,
1737,1737,1,2022-08-05,,12.0,ativo,
1738,1738,4,2022-02-09,2023-07-24,,cancelado,Preço alto
1739,1739,1,2023-10-28,,24.0,ativo,
1740,1740,1,2022-11-25,,12.0,ativo,
1741,1741,2,2023-01-22,,12.0,ativo,
1742,1742,2,2023-02-03,,,ativo,
1743,1743,1,2024-03-26,,24.0,ativo,
1744,1744,1,2023-05-16,2023-10-05,24.0,cancelado,Outros
1745,1745,2,2023-11-04,,,ativo,
1746,1746,3,2023-09-17,,,ativo,
1747,1747,1,2022-08-23,,,ativo,
1748,1748,4,2024-02-27,,,ativo,
1749,1749,2,2024-05-07,,24.0,ativo,
1750,1750,1,2022-07-14,2022-09-06,12.0,cancelado,Outros
1751,1751,1,2023-08-29,,12.0,ativo,
1752,1752,2,2022-12-09,,12.0,ativo,
1753,1753,2,2022-03-18,,12.0,ativo,
1754,1754,1,2024-01-27,,12.0,ativo,
1755,1755,1,2023-09-29,,,ativo,
1756,1756,4,2022-10-20,,12.0,ativo,
1757,1757,2,2023-10-16,,12.0,ativo,
1758,1758,2,2023-09-07,,,ativo,
1759,1759,1,2024-02-19,,,ativo,
1760,1760,1,2023-06-05,,12.0,ativo,
1761,1761,1,2022-08-27,2024-04-27,12.0,cancelado,Migracao para concorrente
1762,1762,2,2022-08-26,,24.0,ativo,
1763,1763,2,2023-07-24,,12.0,ativo,
1764,1764,2,2023-07-03,2024-08-18,12.0,cancelado,Preço alto
1765,1765,1,2022-06-03,,12.0,ativo,
1766,1766,2,2023-03-27,,24.0,ativo,
1767,1767,3,2022-08-27,,12.0,ativo,
1768,1768,4,2023-09-25,,12.0,ativo,
1769,1769,1,2023-06-07,,24.0,ativo,
1770,1770,1,2022-01-19,2022-04-13,,cancelado,Migracao para concorrente
1771,1771,1,2023-09-03,,,ativo,
1772,1772,1,2023-12-22,,,ativo,
1773,1773,1,2024-04-12,,,ativo,
1774,1774,3,2022-10-24,,12.0,ativo,
1775,1775,1,2022-01-27,,12.0,ativo,
1776,1776,2,2023-08-31,,12.0,ativo,
1777,1777,4,2023-09-18,,12.0,ativo,
1778,1778,3,2022-01-27,,24.0,ativo,
1779,1779,3,2022-10-31,2023-04-30,12.0,cancelado,Atendimento ruim
1780,1780,1,2022-08-19,,,ativo,
1781,1781,3,2022-05-12,,12.0,ativo,
1782,1782,2,2022-06-19,2022-09-25,24.0,cancelado,Problemas de rede
1783,1783,2,2024-01-07,,24.0,ativo,
1784,1784,3,2022-02-20,,,ativo,
1785,1785,3,2023-08-03,,,ativo,
1786,1786,1,2022-12-29,,24.0,ativo,
1787,1787,1,2022-05-01,,12.0,ativo,
1788,1788,1,2022-01-31,,24.0,ativo,
1789,1789,4,2022-02-19,,,ativo,
1790,1790,1,2023-12-08,,,ativo,
1791,1791,3,2022-01-06,,12.0,ativo,
1792,1792,1,2022-10-09,,12.0,ativo,
1793,1793,3,2023-08-03,,12.0,ativo,
1794,1794,1,2023-03-18,,24.0,ativo,
1795,1795,2,2022-09-22,,12.0,ativo,
1796,1796,2,2023-11-26,,24.0,ativo,
1797,1797,1,2022-05-26,2023-04-07,24.0,cancelado,Migracao para concorrente
1798,1798,3,2022-01-26,,12.0,ativo,
1799,1799,2,2024-06-30,,12.0,ativo,
1800,1800,2,2024-05-25,,12.0,ativo,
1801,1801,2,2024-01-18,,,ativo,
1802,1802,3,2023-09-13,,24.0,ativo,
1803,1803,1,2022-06-22,,12.0,ativo,
1804,1804,1,2023-09-07,2024-05-07,,cancelado,Migracao para concorrente
1805,1805,3,2024-06-25,,,ativo,
1806,1806,1,2022-11-13,,24.0,ativo,
1807,1807,2,2022-04-01,,12.0,ativo,
1808,1808,2,2022-12-03,,24.0,ativo,
1809,1809,2,2022-07-25,,,ativo,
1810,1810,1,2023-10-16,,24.0,ativo,
1811,1811,2,2023-01-15,,12.0,ativo,
1812,1812,2,2023-11-01,,12.0,ativo,
1813,1813,4,2023-12-03,,24.0,ativo,
1814,1814,3,2023-05-31,,24.0,ativo,
1815,1815,2,2023-03-18,,,ativo,
1816,1816,1,2023-08-12,,12.0,ativo,
1817,1817,4,2022-04-04,,,ativo,
1818,1818,1,2022-01-09,,,ativo,
1819,1819,3,2022-11-07,2024-02-09,12.0,cancelado,Preço alto
1820,1820,2,2023-07-10,,24.0,ativo,
1821,1821,2,2022-12-21,,12.0,ativo,
1822,1822,1,2024-06-08,,12.0,ativo,
1823,1823,1,2024-06-19,,24.0,ativo,
1824,1824,1,2022-01-04,,,ativo,
1825,1825,2,2023-07-14,,12.0,ativo,
1826,1826,2,2023-10-06,,12.0,ativo,
1827,1827,2,2023-08-27,,,ativo,
1828,1828,2,2023-12-29,,,ativo,
1829,1829,3,2022-08-26,,12.0,ativo,
1830,1830,1,2024-06-12,,12.0,ativo,
1831,1831,1,2023-12-30,,12.0,ativo,
1832,1832,3,2022-07-28,,,ativo,
1833,1833,3,2023-08-19,,12.0,ativo,
1834,1834,1,2023-10-20,,24.0,ativo,
1835,1835,3,2022-01-30,,24.0,ativo,
1836,1836,1,2022-12-04,,12.0,ativo,
1837,1837,3,2023-11-13,,12.0,ativo,
1838,1838,1,2024-01-25,,,ativo,
1839,1839,1,2022-11-28,2023-05-28,,cancelado,Problemas de rede
1840,1840,2,2023-08-10,,12.0,ativo,
1841,1841,2,2024-06-17,,,ativo,
1842,1842,3,2023-05-17,2024-06-24,12.0,cancelado,Problemas de rede
1843,1843,2,2022-08-30,,,ativo,
1844,1844,1,2022-11-07,,,ativo,
1845,1845,3,2022-02-09,,12.0,ativo,
1846,1846,1,2023-06-03,2024-06-03,12.0,cancelado,Outros
1847,1847,1,2023-08-26,,24.0,ativo,
1848,1848,1,2022-12-16,2023-02-26,,cancelado,Migracao para concorrente
1849,1849,1,2023-07-19,,12.0,ativo,
1850,1850,2,2024-06-25,,,ativo,
1851,1851,3,2023-01-13,,12.0,ativo,
1852,1852,1,2022-06-17,,12.0,ativo,
1853,1853,2,2022-05-17,,24.0,ativo,
1854,1854,2,2023-03-28,,12.0,ativo,
1855,1855,1,2022-01-26,,24.0,ativo,
1856,1856,1,2024-03-08,,,ativo,
1857,1857,1,2023-11-11,,24.0,ativo,
1858,1858,2,2023-10-07,,12.0,ativo,
1859,1859,4,2023-08-23,,,ativo,
1860,1860,2,2022-12-07,,24.0,ativo,
1861,1861,1,2024-06-29,,,ativo,
1862,1862,3,2023-01-16,,24.0,ativo,
1863,1863,4,2022-03-05,,12.0,ativo,
1864,1864,1,2022-08-04,,12.0,ativo,
1865,1865,3,2024-03-27,,12.0,ativo,
1866,1866,1,2024-05-10,,24.0,ativo,
1867,1867,4,2023-01-30,2023-09-26,24.0,cancelado,Outros
1868,1868,2,2024-02-06,,24.0,ativo,
1869,1869,2,2022-03-01,,,ativo,
1870,1870,2,2024-02-10,,,ativo,
1871,1871,2,2022-12-06,2023-12-20,,cancelado,Migracao para concorrente
1872,1872,1,2022-08-10,,12.0,ativo,
1873,1873,1,2022-02-28,2023-02-10,24.0,cancelado,Preço alto
1874,1874,3,2024-02-14,,24.0,ativo,
1875,1875,1,2024-03-06,,24.0,ativo,
1876,1876,1,2023-03-09,,12.0,ativo,
1877,1877,2,2022-01-21,,,ativo,
1878,1878,3,2022-02-12,,24.0,ativo,
1879,1879,2,2022-12-11,,12.0,ativo,
1880,1880,1,2022-12-01,,12.0,ativo,
1881,1881,4,2023-01-16,,24.0,ativo,
1882,1882,2,2024-01-06,,12.0,ativo,
1883,1883,3,2023-01-11,2023-05-21,,cancelado,Preço alto
1884,1884,3,2023-07-29,2023-09-07,12.0,cancelado,Atendimento ruim
1885,1885,2,2024-01-14,,24.0,ativo,
1886,1886,1,2023-10-25,,12.0,ativo,
1887,1887,4,2022-08-09,,12.0,ativo,
1888,1888,3,2024-06-26,2024-08-17,24.0,cancelado,Migracao para concorrente
1889,1889,3,2023-01-08,2023-07-23,24.0,cancelado,Migracao para concorrente
1890,1890,4,2023-08-30,,12.0,ativo,
1891,1891,3,2022-09-29,,12.0,ativo,
1892,1892,1,2022-07-27,,24.0,ativo,
1893,1893,2,2022-08-07,,12.0,ativo,
1894,1894,2,2024-04-05,,24.0,ativo,
1895,1895,1,2023-09-14,,24.0,ativo,
1896,1896,2,2022-02-13,,24.0,ativo,
1897,1897,3,2023-04-23,,,ativo,
1898,1898,1,2024-01-03,,12.0,ativo,
1899,1899,2,2023-05-01,,24.0,ativo,
1900,1900,1,2023-07-26,,12.0,ativo,
1901,1901,1,2022-12-23,,12.0,ativo,
1902,1902,1,2022-09-30,,12.0,ativo,
1903,1903,1,2023-11-01,,12.0,ativo,
1904,1904,1,2022-09-30,,24.0,ativo,
1905,1905,1,2024-02-21,,,ativo,
1906,1906,2,2023-12-16,2024-06-16,12.0,cancelado,Problemas de rede
1907,1907,2,2023-03-21,,12.0,ativo,
1908,1908,4,2023-05-20,,12.0,ativo,
1909,1909,2,2022-04-28,,,ativo,
1910,1910,4,2023-06-10,,24.0,ativo,
1911,1911,3,2024-06-10,,,ativo,
1912,1912,1,2024-06-22,,24.0,ativo,
1913,1913,3,2024-01-17,,24.0,ativo,
1914,1914,2,2023-07-24,,,ativo,
1915,1915,1,2022-06-27,,,ativo,
1916,1916,1,2024-01-21,,24.0,ativo,
1917,1917,2,2022-09-09,,24.0,ativo,
1918,1918,2,2024-04-12,,12.0,ativo,
1919,1919,2,2022-12-17,,24.0,ativo,
1920,1920,3,2024-06-19,,,ativo,
1921,1921,3,2023-02-10,,24.0,ativo,
1922,1922,3,2022-04-30,,,ativo,
1923,1923,2,2022-07-02,,12.0,ativo,
1924,1924,2,2023-06-12,2023-10-21,12.0,cancelado,Problemas de rede
1925,1925,2,2024-04-13,,12.0,ativo,
1926,1926,4,2023-09-10,,12.0,ativo,
1927,1927,2,2022-08-26,,,ativo,
1928,1928,3,2022-12-01,,12.0,ativo,
1929,1929,1,2023-03-30,,12.0,ativo,
1930,1930,2,2023-02-26,,12.0,ativo,
1931,1931,1,2024-02-07,2024-07-20,,cancelado,Outros
1932,1932,4,2023-02-11,,24.0,ativo,
1933,1933,2,2022-11-21,,24.0,ativo,
1934,1934,1,2024-01-03,,,ativo,
1935,1935,3,2023-11-12,,,ativo,
1936,1936,4,2023-12-28,,24.0,ativo,
1937,1937,2,2023-01-24,,,ativo,
1938,1938,1,2023-12-05,2024-01-24,,cancelado,Atendimento ruim
1939,1939,2,2024-05-05,,12.0,ativo,
1940,1940,3,2022-05-31,,12.0,ativo,
1941,1941,2,2023-07-28,,24.0,ativo,
1942,1942,2,2024-05-30,,12.0,ativo,
1943,1943,2,2023-08-30,,,ativo,
1944,1944,1,2023-12-08,,12.0,ativo,
1945,1945,3,2023-08-29,,,ativo,
1946,1946,4,2024-05-26,2024-10-27,24.0,cancelado,Preço alto
1947,1947,2,2024-06-09,,,ativo,
1948,1948,2,2024-04-25,,12.0,ativo,
1949,1949,1,2023-09-14,,,ativo,
1950,1950,1,2024-01-06,,24.0,ativo,
1951,1951,3,2023-06-23,,24.0,ativo,
1952,1952,2,2023-09-13,,24.0,ativo,
1953,1953,2,2023-10-09,,24.0,ativo,
1954,1954,1,2023-01-12,,24.0,ativo,
1955,1955,2,2023-10-02,2023-09-27,,cancelado,Migracao para concorrente
1956,1956,1,2023-06-09,,12.0,ativo,
1957,1957,3,2023-02-18,,,ativo,
1958,1958,1,2023-01-18,,24.0,ativo,
1959,1959,1,2023-06-29,,,ativo,
1960,1960,3,2022-11-21,,,ativo,
1961,1961,4,2023-04-24,,24.0,ativo,
1962,1962,4,2023-06-22,,12.0,ativo,
1963,1963,2,2023-02-19,,12.0,ativo,
1964,1964,2,2023-06-30,,12.0,ativo,
1965,1965,1,2024-01-20,,12.0,ativo,
1966,1966,4,2022-12-31,,,ativo,
1967,1967,2,2024-01-26,,12.0,ativo,
1968,1968,2,2022-05-11,2023-07-03,12.0,cancelado,Outros
1969,1969,2,2023-01-30,2024-10-06,12.0,cancelado,Atendimento ruim
1970,1970,3,2022-07-11,2023-08-28,24.0,cancelado,Problemas de rede
1971,1971,2,2023-04-18,,24.0,ativo,
1972,1972,1,2024-05-25,,24.0,ativo,
1973,1973,2,2022-10-10,,12.0,ativo,
1974,1974,3,2023-01-27,,12.0,ativo,
1975,1975,2,2023-03-04,,,ativo,
1976,1976,1,2022-03-30,,12.0,ativo,
1977,1977,2,2022-04-13,,24.0,ativo,
1978,1978,2,2022-07-03,,24.0,ativo,
1979,1979,3,2023-06-02,,,ativo,
1980,1980,1,2024-04-05,,,ativo,
1981,1981,2,2023-11-11,,24.0,ativo,
1982,1982,1,2023-11-10,,,ativo,
1983,1983,3,2022-10-08,,,ativo,
1984,1984,3,2022-01-30,2023-02-22,,cancelado,Atendimento ruim
1985,1985,1,2022-08-16,,,ativo,
1986,1986,4,2023-04-20,2023-09-20,12.0,cancelado,Outros
1987,1987,1,2024-02-18,,12.0,ativo,
1988,1988,2,2024-03-23,,24.0,ativo,
1989,1989,3,2022-05-02,,24.0,ativo,
1990,1990,2,2023-08-24,,,ativo,
1991,1991,3,2022-12-23,,12.0,ativo,
1992,1992,2,2024-05-16,,12.0,ativo,
1993,1993,3,2023-10-03,,12.0,ativo,
1994,1994,1,2022-06-23,2022-12-19,12.0,cancelado,Preço alto
1995,1995,2,2022-06-29,,12.0,ativo,
1996,1996,1,2024-04-11,,24.0,ativo,
1997,1997,3,2022-07-16,,,ativo,
1998,1998,2,2024-05-23,,24.0,ativo,
1999,1999,1,2022-06-07,2022-09-23,12.0,cancelado,Problemas de rede
2000,2000,4,2024-04-22,,,ativo,
2001,2001,1,2023-02-14,,,ativo,
2002,2002,2,2023-08-19,2024-07-06,24.0,cancelado,Problemas de rede
2003,2003,1,2023-12-06,2024-04-02,12.0,cancelado,Preço alto
2004,2004,2,2023-11-21,2024-04-13,,cancelado,Problemas de rede
2005,2005,2,2024-06-27,,,ativo,
2006,2006,3,2024-04-21,,24.0,ativo,
2007,2007,1,2023-01-20,,24.0,ativo,
2008,2008,1,2023-08-27,,24.0,ativo,
2009,2009,3,2023-10-29,,24.0,ativo,
2010,2010,1,2023-05-13,,24.0,ativo,
2011,2011,4,2022-12-25,,24.0,ativo,
2012,2012,3,2022-10-21,,12.0,ativo,
2013,2013,2,2023-01-26,,24.0,ativo,
2014,2014,3,2022-11-10,,,ativo,
2015,2015,4,2022-03-25,2023-01-06,,cancelado,Outros
2016,2016,2,2023-06-26,2024-10-28,,cancelado,Problemas de rede
2017,2017,3,2022-04-02,,24.0,ativo,
2018,2018,2,2022-09-05,2023-11-14,,cancelado,Migracao para concorrente
2019,2019,1,2023-04-03,,,ativo,
2020,2020,1,2022-09-02,,12.0,ativo,
2021,2021,1,2022-03-02,2022-06-19,24.0,cancelado,Atendimento ruim
2022,2022,1,2024-03-25,,12.0,ativo,
2023,2023,2,2024-04-19,,,ativo,
2024,2024,1,2023-05-25,,12.0,ativo,
2025,2025,3,2023-11-21,,12.0,ativo,
2026,2026,3,2023-05-09,,,ativo,
2027,2027,2,2022-02-24,,12.0,ativo,
2028,2028,3,2023-12-13,,24.0,ativo,
2029,2029,4,2022-08-04,2022-11-23,24.0,cancelado,Outros
2030,2030,1,2023-12-24,,24.0,ativo,
2031,2031,4,2023-11-04,,12.0,ativo,
2032,2032,1,2022-10-13,,24.0,ativo,
2033,2033,1,2023-06-20,,,ativo,
2034,2034,2,2023-09-29,,,ativo,
2035,2035,2,2023-07-24,,12.0,ativo,
2036,2036,1,2022-06-29,,12.0,ativo,
2037,2037,1,2023-05-27,2023-08-25,,cancelado,Preço alto
2038,2038,2,2022-07-07,,12.0,ativo,
2039,2039,2,2024-01-10,2024-11-01,24.0,cancelado,Outros
2040,2040,1,2023-03-05,,12.0,ativo,
2041,2041,2,2022-11-29,,,ativo,
2042,2042,2,2024-05-04,,12.0,ativo,
2043,2043,1,2022-09-28,,24.0,ativo,
2044,2044,1,2022-09-04,2024-05-18,12.0,cancelado,Migracao para concorrente
2045,2045,4,2023-02-28,,12.0,ativo,
2046,2046,4,2023-05-13,2024-03-18,,cancelado,Problemas de rede
2047,2047,1,2022-03-24,,24.0,ativo,
2048,2048,1,2022-01-27,2022-10-10,24.0,cancelado,Problemas de rede
2049,2049,3,2022-12-28,2024-12-18,24.0,cancelado,Outros
2050,2050,3,2023-12-04,,12.0,ativo,
2051,2051,2,2023-01-07,2023-07-15,,cancelado,Problemas de rede
2052,2052,2,2023-08-30,,12.0,ativo,
2053,2053,1,2023-02-24,,,ativo,
2054,2054,2,2023-04-20,,24.0,ativo,
2055,2055,1,2023-06-22,2024-04-11,24.0,cancelado,Problemas de rede
2056,2056,4,2022-08-21,2023-06-07,12.0,cancelado,Migracao para concorrente
2057,2057,1,2022-04-16,,24.0,ativo,
2058,2058,1,2024-05-04,,,ativo,
2059,2059,1,2022-08-19,,,ativo,
2060,2060,1,2023-05-18,,24.0,ativo,
2061,2061,2,2023-06-12,,12.0,ativo,
2062,2062,3,2024-06-21,,12.0,ativo,
2063,2063,3,2024-04-12,,12.0,ativo,
2064,2064,1,2022-05-15,,,ativo,
2065,2065,1,2023-01-15,,12.0,ativo,
2066,2066,3,2023-07-10,,12.0,ativo,
2067,2067,2,2023-02-06,,12.0,ativo,
2068,2068,1,2023-08-06,,24.0,ativo,
2069,2069,3,2024-02-07,,12.0,ativo,
2070,2070,1,2022-05-20,,24.0,ativo,
2071,2071,3,2023-06-18,2024-01-08,12.0,cancelado,Preço alto
2072,2072,2,2023-04-25,,24.0,ativo,
2073,2073,1,2023-03-28,,,ativo,
2074,2074,2,2022-05-14,,12.0,ativo,
2075,2075,1,2022-05-30,,,ativo,
2076,2076,1,2023-06-09,,12.0,ativo,
2077,2077,3,2023-10-24,,24.0,ativo,
2078,2078,1,2024-02-01,,24.0,ativo,
2079,2079,4,2022-04-10,,,ativo,
2080,2080,1,2022-03-15,,24.0,ativo,
2081,2081,3,2024-01-07,2024-10-31,,cancelado,Atendimento ruim
2082,2082,1,2022-04-29,2023-08-22,24.0,cancelado,Outros
2083,2083,1,2023-01-11,,24.0,ativo,
2084,2084,4,2022-06-12,,12.0,ativo,
2085,2085,1,2023-08-10,,,ativo,
2086,2086,1,2022-08-22,2023-02-04,12.0,cancelado,Preço alto
2087,2087,2,2024-01-29,,12.0,ativo,
2088,2088,1,2024-03-23,2024-05-20,12.0,cancelado,Atendimento ruim
2089,2089,1,2023-08-23,,24.0,ativo,
2090,2090,3,2023-05-22,,24.0,ativo,
2091,2091,1,2023-08-10,,24.0,ativo,
2092,2092,3,2024-05-28,,12.0,ativo,
2093,2093,1,2022-08-04,2023-10-28,24.0,cancelado,Preço alto
2094,2094,3,2022-10-14,,,ativo,
2095,2095,2,2023-01-10,2023-07-24,24.0,cancelado,Outros
2096,2096,1,2023-09-28,,24.0,ativo,
2097,2097,2,2022-09-28,,12.0,ativo,
2098,2098,4,2022-05-15,,24.0,ativo,
2099,2099,1,2022-08-18,,12.0,ativo,
2100,2100,2,2023-08-19,2023-10-05,12.0,cancelado,Migracao para concorrente
2101,2101,3,2022-10-18,,12.0,ativo,
2102,2102,1,2024-02-05,,,ativo,
2103,2103,2,2022-08-25,,24.0,ativo,
2104,2104,2,2023-02-23,,12.0,ativo,
2105,2105,3,2023-10-20,,12.0,ativo,
2106,2106,2,2023-04-22,,24.0,ativo,
2107,2107,4,2023-07-26,,24.0,ativo,
2108,2108,1,2023-10-08,,,ativo,
2109,2109,2,2022-02-11,,12.0,ativo,
2110,2110,2,2022-08-23,2024-05-21,12.0,cancelado,Migracao para concorrente
2111,2111,2,2023-09-13,,12.0,ativo,
2112,2112,1,2022-07-28,,,ativo,
2113,2113,4,2024-02-11,,,ativo,
2114,2114,2,2022-02-07,,24.0,ativo,
2115,2115,1,2024-05-23,,24.0,ativo,
2116,2116,3,2023-04-15,,,ativo,
2117,2117,4,2023-05-24,,24.0,ativo,
2118,2118,2,2023-05-31,,12.0,ativo,
2119,2119,3,2022-12-19,,12.0,ativo,
2120,2120,3,2023-11-29,,12.0,ativo,
2121,2121,3,2022-10-19,,24.0,ativo,
2122,2122,1,2023-07-09,2024-10-30,,cancelado,Migracao para concorrente
2123,2123,3,2022-09-08,,,ativo,
2124,2124,2,2023-09-22,,,ativo,
2125,2125,2,2023-05-15,,24.0,ativo,
2126,2126,3,2023-03-23,2024-03-08,12.0,cancelado,Preço alto
2127,2127,1,2022-08-14,,,ativo,
2128,2128,1,2022-08-21,,24.0,ativo,
2129,2129,1,2022-09-05,2023-11-12,12.0,cancelado,Outros
2130,2130,1,2023-02-08,,24.0,ativo,
2131,2131,2,2022-07-12,,24.0,ativo,
2132,2132,1,2023-12-17,,12.0,ativo,
2133,2133,2,2023-05-15,,,ativo,
2134,2134,1,2023-06-07,,,ativo,
2135,2135,1,2024-01-26,,12.0,ativo,
2136,2136,1,2022-07-03,2023-10-07,12.0,cancelado,Problemas de rede
2137,2137,1,2023-04-07,,,ativo,
2138,2138,2,2023-09-07,,24.0,ativo,
2139,2139,2,2023-08-21,,24.0,ativo,
2140,2140,2,2022-11-15,2023-08-18,,cancelado,Problemas de rede
2141,2141,2,2022-08-19,,,ativo,
2142,2142,2,2022-04-17,2023-04-12,,cancelado,Migracao para concorrente
2143,2143,2,2023-04-13,,24.0,ativo,
2144,2144,2,2024-06-19,,24.0,ativo,
2145,2145,1,2023-10-02,2024-10-28,12.0,cancelado,Preço alto
2146,2146,1,2024-04-05,,12.0,ativo,
2147,2147,2,2022-09-15,,12.0,ativo,
2148,2148,1,2023-03-16,,12.0,ativo,
2149,2149,2,2022-06-24,,,ativo,
2150,2150,1,2024-05-17,,,ativo,
2151,2151,1,2024-01-13,,24.0,ativo,
2152,2152,2,2024-02-03,,,ativo,
2153,2153,2,2024-04-10,,,ativo,
2154,2154,1,2023-08-20,2023-09-22,,cancelado,Problemas de rede
2155,2155,2,2023-06-01,,12.0,ativo,
2156,2156,1,2022-06-24,,24.0,ativo,
2157,2157,4,2023-03-16,2023-06-12,12.0,cancelado,Preço alto
2158,2158,2,2023-06-03,,,ativo,
2159,2159,2,2022-08-04,,24.0,ativo,
2160,2160,1,2022-08-03,,12.0,ativo,
2161,2161,1,2022-04-05,,24.0,ativo,
2162,2162,1,2022-12-01,,,ativo,
2163,2163,2,2024-03-28,,,ativo,
2164,2164,3,2023-06-08,2024-01-30,,cancelado,Outros
2165,2165,2,2023-02-11,2024-06-23,,cancelado,Migracao para concorrente
