customer_id,nome,idade,genero,cidade,estado,tipo_residencia,renda_estimada
1185,Cliente 1185,47.0,F,Fortaleza,CE,Casa,2648.12
1186,Cliente 1186,60.0,M,Sao Paulo,SP,Apartamento,3976.47
1187,Cliente 1187,65.0,,Rio de janeiro,RJ,Apartamento,4211.06
1188,Cliente 1188,78.0,Outro,Curitiba,PR,Apartamento,4544.1
1189,Cliente 1189,34.0,F,São Paulo,SP,Apartamento,2802.61
1190,Cliente 1190,43.0,,Recife,PE,Apartamento,2933.22
1191,Cliente 1191,53.0,F,Porto Alegre,RS,Casa,3052.8
1192,Cliente 1192,18.0,,Fortaleza,CE,Casa,1021.38
1193,Cliente 1193,25.0,M,Recife,PE,Casa,3374.15
1194,Cliente 1194,66.0,M,Rio de janeiro,RJ,KITNET,2924.47
1195,Cliente 1195,52.0,M,Sao Paulo,SP,Apartamento,"4370,11"
1196,Cliente 1196,78.0,M,Curitiba,PR,Apartamento,3636.95
1197,Cliente 1197,69.0,M,Belo Horizonte,MG,,5504.57
1198,Cliente 1198,32.0,F,Salvador,BA,Casa,3605.13
1199,Cliente 1199,64.0,F,Sao Paulo,SP,Apartamento,2656.69
1200,Cliente 1200,73.0,F,Rio de Janeiro,RJ,Apartamento,3586.55
1201,Cliente 1201,39.0,M,São Paulo,SP,,4586.25
1202,Cliente 1202,31.0,F,São Paulo,SP,,840.19
1203,Cliente 1203,43.0,F,Belo Horizonte,MG,Apartamento,2427.13
1204,Cliente 1204,45.0,M,Curitiba,PR,Casa,2458.73
1205,Cliente 1205,40.0,F,Sao Paulo,SP,Apartamento,4116.49
1206,Cliente 1206,31.0,M,Sao Paulo,SP,Casa,4290.93
1207,Cliente 1207,41.0,M,Rio de janeiro,RJ,Apartamento,3651.84
1208,Cliente 1208,19.0,Outro,Porto Alegre,RS,KITNET,"1335,0"
1209,Cliente 1209,62.0,M,Rio de Janeiro,RJ,Casa,1022.12
1210,Cliente 1210,43.0,F,Salvador,BA,Apartamento,3141.6
1211,Cliente 1211,31.0,F,Curitiba,PR,Casa,2747.8
1212,Cliente 1212,76.0,F,Fortaleza,CE,Casa,"3508,06"
1213,Cliente 1213,73.0,M,Porto Alegre,RS,Casa,2795.9
1214,Cliente 1214,68.0,M,Salvador,BA,Apartamento,5797.46
1215,Cliente 1215,24.0,M,Recife,PE,KITNET,877.0
1216,Cliente 1216,20.0,F,Rio de Janeiro,RJ,KITNET,3953.94
1217,Cliente 1217,64.0,M,Salvador,BA,Casa,4742.02
1218,Cliente 1218,40.0,M,Sao Paulo,SP,KITNET,4552.31
1219,Cliente 1219,,,Curitiba,PR,Apartamento,4680.91
1220,Cliente 1220,60.0,F,Recife,PE,Casa,4896.67
1221,Cliente 1221,64.0,M,Salvador,BA,Casa,2594.03
1222,Cliente 1222,77.0,F,Belo Horizonte,MG,Casa,1847.77
1223,Cliente 1223,62.0,F,São Paulo,SP,KITNET,1224.0
1224,Cliente 1224,35.0,M,Fortaleza,CE,Apartamento,2956.1
1225,Cliente 1225,75.0,M,Rio de janeiro,RJ,Apartamento,2333.7
1226,Cliente 1226,55.0,F,Curitiba,PR,Casa,5242.41
1227,Cliente 1227,52.0,F,Curitiba,PR,Apartamento,3068.66
1228,Cliente 1228,68.0,F,Rio de janeiro,RJ,Casa,1954.39
1229,Cliente 1229,32.0,M,Fortaleza,CE,Casa,1717.2
1230,Cliente 1230,42.0,M,Sao Paulo,SP,Apartamento,6483.23
1231,Cliente 1231,72.0,M,Fortaleza,CE,Casa,3466.87
1232,Cliente 1232,54.0,M,Porto Alegre,RS,Apartamento,2327.74
1233,Cliente 1233,45.0,M,Fortaleza,CE,Casa,"3686,06"
1234,Cliente 1234,27.0,M,São Paulo,SP,Apartamento,6345.33
1235,Cliente 1235,56.0,F,Salvador,BA,Casa,2915.48
1236,Cliente 1236,,,Belo Horizonte,MG,Apartamento,4530.52
1237,Cliente 1237,,F,Rio de janeiro,RJ,Casa,5279.69
1238,Cliente 1238,56.0,F,Sao Paulo,SP,Casa,992.0
1239,Cliente 1239,39.0,M,Curitiba,PR,KITNET,2542.38
1240,Cliente 1240,43.0,,Sao Paulo,SP,Casa,5091.63
1241,Cliente 1241,79.0,M,Rio de janeiro,RJ,Apartamento,2451.04
1242,Cliente 1242,61.0,,Recife,PE,,4121.94
1243,Cliente 1243,42.0,,São Paulo,SP,Casa,2362.28
1244,Cliente 1244,34.0,F,São Paulo,SP,Casa,2831.67
1245,Cliente 1245,,,Fortaleza,CE,Apartamento,2648.95
1246,Cliente 1246,37.0,F,Rio de janeiro,RJ,,4455.01
1247,Cliente 1247,42.0,M,Rio de Janeiro,RJ,KITNET,3802.37
1248,Cliente 1248,21.0,M,Recife,PE,Apartamento,3648.29
1249,Cliente 1249,27.0,F,Rio de janeiro,RJ,Apartamento,7261.24
1250,Cliente 1250,20.0,M,Sao Paulo,SP,Casa,6109.55
1251,Cliente 1251,58.0,F,Porto Alegre,RS,,1200.0
1252,Cliente 1252,62.0,,Rio de janeiro,RJ,,2834.89
1253,Cliente 1253,35.0,M,Recife,PE,Casa,7139.7
1254,Cliente 1254,64.0,F,Rio de janeiro,RJ,Casa,2638.11
1255,Cliente 1255,53.0,Outro,Rio de janeiro,RJ,Casa,6631.62
1256,Cliente 1256,64.0,Outro,Fortaleza,CE,Casa,2860.51
1257,Cliente 1257,39.0,,Rio de Janeiro,RJ,Apartamento,3149.0
1258,Cliente 1258,51.0,F,Recife,PE,Casa,4795.36
1259,Cliente 1259,64.0,,São Paulo,SP,Casa,3364.69
1260,Cliente 1260,25.0,F,Belo Horizonte,MG,Casa,4241.94
1261,Cliente 1261,57.0,M,Rio de Janeiro,RJ,,5862.42
1262,Cliente 1262,66.0,F,Rio de Janeiro,RJ,Apartamento,4638.2
1263,Cliente 1263,61.0,F,Porto Alegre,RS,Casa,3712.3
1264,Cliente 1264,36.0,M,Belo Horizonte,MG,Casa,6010.29
1265,Cliente 1265,59.0,F,Rio de Janeiro,RJ,,4815.03
1266,Cliente 1266,58.0,F,Sao Paulo,SP,Apartamento,2399.69
1267,Cliente 1267,54.0,M,São Paulo,SP,Casa,6470.11
1268,Cliente 1268,23.0,F,Rio de Janeiro,RJ,Casa,4463.55
1269,Cliente 1269,69.0,F,São Paulo,SP,Casa,3179.48
1270,Cliente 1270,43.0,F,Fortaleza,CE,Casa,908.0
1271,Cliente 1271,51.0,M,Rio de janeiro,RJ,Apartamento,1433.64
1272,Cliente 1272,76.0,M,Recife,PE,KITNET,6050.2
1273,Cliente 1273,73.0,M,Fortaleza,CE,Casa,6109.5
1274,Cliente 1274,76.0,Outro,São Paulo,SP,Apartamento,3627.93
1275,Cliente 1275,62.0,M,Rio de Janeiro,RJ,Casa,844.63
1276,Cliente 1276,23.0,F,Belo Horizonte,MG,Apartamento,1869.54
1277,Cliente 1277,54.0,M,São Paulo,SP,Apartamento,18240.0
1278,Cliente 1278,74.0,M,Rio de Janeiro,RJ,Casa,1009.83
1279,Cliente 1279,,F,Salvador,BA,Casa,6540.2
1280,Cliente 1280,,F,Porto Alegre,RS,Apartamento,6589.88
1281,Cliente 1281,39.0,M,Sao Paulo,SP,Casa,1818.73
1282,Cliente 1282,38.0,M,Sao Paulo,SP,Casa,3486.9
1283,Cliente 1283,23.0,M,Curitiba,PR,Apartamento,1572.81
1284,Cliente 1284,23.0,F,Curitiba,PR,,3477.14
1285,Cliente 1285,72.0,F,Fortaleza,CE,Casa,5958.96
1286,Cliente 1286,65.0,M,Porto Alegre,RS,Apartamento,5118.08
1287,Cliente 1287,21.0,M,Recife,PE,Casa,4712.99
1288,Cliente 1288,47.0,M,Sao Paulo,SP,Apartamento,3208.73
1289,Cliente 1289,28.0,Outro,Curitiba,PR,Apartamento,5392.95
1290,Cliente 1290,79.0,,Porto Alegre,RS,KITNET,4470.0
1291,Cliente 1291,79.0,M,Rio de janeiro,RJ,Casa,4105.87
1292,Cliente 1292,47.0,F,Recife,PE,Apartamento,3326.89
1293,Cliente 1293,48.0,M,São Paulo,SP,Apartamento,3977.56
1294,Cliente 1294,41.0,M,Porto Alegre,RS,Casa,3932.38
1295,Cliente 1295,72.0,F,Belo Horizonte,MG,Casa,2687.85
1296,Cliente 1296,26.0,Outro,Curitiba,PR,Casa,2337.63
1297,Cliente 1297,72.0,,São Paulo,SP,Casa,2004.64
1298,Cliente 1298,20.0,F,São Paulo,SP,KITNET,2100.71
1299,Cliente 1299,68.0,M,Curitiba,PR,Casa,3217.85
1300,Cliente 1300,48.0,F,Salvador,BA,Casa,2970.97
1301,Cliente 1301,57.0,M,Salvador,BA,Apartamento,"2568,9"
1302,Cliente 1302,54.0,F,Sao Paulo,SP,Casa,2457.83
1303,Cliente 1303,53.0,M,Curitiba,PR,Apartamento,3937.82
1304,Cliente 1304,41.0,F,Curitiba,PR,Casa,5566.41
1305,Cliente 1305,48.0,M,Sao Paulo,SP,,3483.63
1306,Cliente 1306,23.0,M,Sao Paulo,SP,KITNET,3385.5
1307,Cliente 1307,19.0,Outro,Fortaleza,CE,KITNET,2097.67
1308,Cliente 1308,37.0,M,Recife,PE,Casa,3165.4
1309,Cliente 1309,45.0,F,Rio de Janeiro,RJ,Apartamento,5285.5
1310,Cliente 1310,28.0,M,Sao Paulo,SP,Casa,5056.19
1311,Cliente 1311,21.0,M,Rio de Janeiro,RJ,Casa,4951.96
1312,Cliente 1312,32.0,M,Belo Horizonte,MG,Casa,4903.8
1313,Cliente 1313,23.0,M,Recife,PE,Apartamento,4155.1
1314,Cliente 1314,71.0,F,Recife,PE,Casa,4101.81
1315,Cliente 1315,66.0,M,Porto Alegre,RS,Apartamento,3867.13
1316,Cliente 1316,47.0,,Fortaleza,CE,Casa,2874.67
1317,Cliente 1317,73.0,F,Salvador,BA,Casa,3625.55
1318,Cliente 1318,55.0,M,Recife,PE,Apartamento,3823.4
1319,Cliente 1319,68.0,F,Porto Alegre,RS,Casa,4449.75
1320,Cliente 1320,79.0,F,Belo Horizonte,MG,Apartamento,3650.38
1321,Cliente 1321,74.0,F,Curitiba,PR,Casa,6657.74
1322,Cliente 1322,19.0,M,Porto Alegre,RS,Apartamento,1685.28
1323,Cliente 1323,32.0,M,Recife,PE,Apartamento,4631.71
1324,Cliente 1324,28.0,F,Salvador,BA,Casa,3438.13
1325,Cliente 1325,25.0,Outro,Sao Paulo,SP,Casa,3503.22
1326,Cliente 1326,43.0,F,Sao Paulo,SP,Apartamento,2281.14
1327,Cliente 1327,68.0,M,Porto Alegre,RS,Apartamento,5029.01
1328,Cliente 1328,62.0,F,Rio de janeiro,RJ,Casa,4479.26
1329,Cliente 1329,61.0,F,Salvador,BA,Casa,4750.46
1330,Cliente 1330,22.0,F,Curitiba,PR,KITNET,3753.87
1331,Cliente 1331,23.0,M,Rio de janeiro,RJ,Apartamento,3012.66
1332,Cliente 1332,43.0,F,Salvador,BA,Casa,3400.16
1333,Cliente 1333,71.0,M,Fortaleza,CE,Casa,4150.2
1334,Cliente 1334,21.0,M,Curitiba,PR,Casa,1062.0
1335,Cliente 1335,36.0,F,Salvador,BA,Apartamento,4809.4
1336,Cliente 1336,37.0,M,Salvador,BA,Casa,7139.29
1337,Cliente 1337,50.0,M,Sao Paulo,SP,,4220.5
1338,Cliente 1338,37.0,M,Fortaleza,CE,Casa,3078.61
1339,Cliente 1339,66.0,Outro,Salvador,BA,Casa,3258.15
1340,Cliente 1340,29.0,F,Fortaleza,CE,Apartamento,4561.31
1341,Cliente 1341,64.0,M,Belo Horizonte,MG,KITNET,3112.57
1342,Cliente 1342,18.0,F,Fortaleza,CE,Apartamento,4803.01
1343,Cliente 1343,43.0,F,Rio de Janeiro,RJ,Casa,"3238,79"
1344,Cliente 1344,31.0,M,Curitiba,PR,Apartamento,6071.28
1345,Cliente 1345,55.0,F,Sao Paulo,SP,Apartamento,6029.89
1346,Cliente 1346,54.0,F,Sao Paulo,SP,Casa,3004.75
1347,Cliente 1347,79.0,F,Sao Paulo,SP,Casa,3378.46
1348,Cliente 1348,28.0,M,Sao Paulo,SP,Casa,3466.45
1349,Cliente 1349,53.0,F,Salvador,BA,Casa,3486.55
1350,Cliente 1350,30.0,F,Sao Paulo,SP,KITNET,2078.86
1351,Cliente 1351,60.0,M,Fortaleza,CE,Casa,1869.11
1352,Cliente 1352,20.0,M,Rio de Janeiro,RJ,,5374.64
1353,Cliente 1353,50.0,M,Porto Alegre,RS,Apartamento,5134.68
1354,Cliente 1354,23.0,M,São Paulo,SP,Apartamento,5108.78
1355,Cliente 1355,67.0,F,Recife,PE,Apartamento,3395.93
1356,Cliente 1356,73.0,M,Porto Alegre,RS,Casa,6338.02
1357,Cliente 1357,27.0,M,Porto Alegre,RS,Casa,3466.3
1358,Cliente 1358,22.0,F,Fortaleza,CE,Casa,4794.31
1359,Cliente 1359,40.0,M,Sao Paulo,SP,Apartamento,1417.07
1360,Cliente 1360,27.0,,Salvador,BA,Casa,3155.4
1361,Cliente 1361,61.0,M,Fortaleza,CE,Apartamento,3266.27
1362,Cliente 1362,19.0,M,Salvador,BA,Casa,3401.77
1363,Cliente 1363,30.0,M,São Paulo,SP,Casa,1511.75
1364,Cliente 1364,57.0,M,Belo Horizonte,MG,Casa,4555.82
1365,Cliente 1365,19.0,M,Recife,PE,KITNET,5042.92
1366,Cliente 1366,37.0,F,Belo Horizonte,MG,Apartamento,2384.21
1367,Cliente 1367,18.0,,Fortaleza,CE,Casa,1778.99
1368,Cliente 1368,54.0,M,Sao Paulo,SP,Apartamento,2346.59
1369,Cliente 1369,26.0,F,Recife,PE,Casa,4243.25
1370,Cliente 1370,34.0,F,Porto Alegre,RS,,2605.09
1371,Cliente 1371,26.0,F,Rio de janeiro,RJ,Apartamento,3298.9
1372,Cliente 1372,28.0,M,Rio de Janeiro,RJ,Casa,1889.81
1373,Cliente 1373,32.0,M,Curitiba,PR,Apartamento,6468.93
1374,Cliente 1374,41.0,M,Rio de janeiro,RJ,Casa,3609.8
1375,Cliente 1375,55.0,F,Sao Paulo,SP,,26395.0
1376,Cliente 1376,72.0,F,Fortaleza,CE,Casa,4239.75
1377,Cliente 1377,52.0,M,Porto Alegre,RS,Apartamento,3437.18
1378,Cliente 1378,47.0,M,Fortaleza,CE,Casa,3359.51
1379,Cliente 1379,48.0,Outro,Sao Paulo,SP,Apartamento,2412.13
1380,Cliente 1380,66.0,F,Belo Horizonte,MG,Apartamento,2824.31
1381,Cliente 1381,22.0,,Recife,PE,Apartamento,1988.3
1382,Cliente 1382,79.0,F,Rio de janeiro,RJ,Apartamento,1824.7
1383,Cliente 1383,77.0,M,Salvador,BA,KITNET,6629.56
1384,Cliente 1384,61.0,F,Porto Alegre,RS,Casa,3918.37
1385,Cliente 1385,67.0,F,Recife,PE,Casa,5698.58
1386,Cliente 1386,31.0,M,Recife,PE,Casa,2308.91
1387,Cliente 1387,70.0,F,Porto Alegre,RS,,1622.59
1388,Cliente 1388,73.0,F,São Paulo,SP,Casa,2033.33
1389,Cliente 1389,28.0,M,Recife,PE,Apartamento,2866.89
1390,Cliente 1390,26.0,F,Belo Horizonte,MG,Apartamento,3554.75
1391,Cliente 1391,51.0,F,São Paulo,SP,Casa,3273.6
1392,Cliente 1392,29.0,,Rio de Janeiro,RJ,Casa,2340.21
1393,Cliente 1393,52.0,M,Belo Horizonte,MG,Casa,3631.57
1394,Cliente 1394,52.0,M,Belo Horizonte,MG,Casa,3763.08
1395,Cliente 1395,18.0,F,Fortaleza,CE,Casa,4553.41
1396,Cliente 1396,57.0,M,Fortaleza,CE,Casa,25107.0
1397,Cliente 1397,39.0,F,São Paulo,SP,KITNET,2954.16
1398,Cliente 1398,77.0,F,Rio de Janeiro,RJ,,5323.22
1399,Cliente 1399,46.0,M,Rio de Janeiro,RJ,Casa,3598.91
1400,Cliente 1400,25.0,F,Recife,PE,Casa,1209.02
1401,Cliente 1401,28.0,F,Salvador,BA,Casa,6174.91
1402,Cliente 1402,58.0,M,Sao Paulo,SP,Apartamento,6908.8
1403,Cliente 1403,54.0,Outro,Rio de Janeiro,RJ,Apartamento,4428.64
1404,Cliente 1404,31.0,F,São Paulo,SP,Casa,3634.68
1405,Cliente 1405,77.0,F,Sao Paulo,SP,Casa,3092.89
1406,Cliente 1406,47.0,F,Porto Alegre,RS,Apartamento,2804.08
1407,Cliente 1407,52.0,F,Rio de janeiro,RJ,Apartamento,5316.05
1408,Cliente 1408,38.0,Outro,Salvador,BA,Casa,"3474,09"
1409,Cliente 1409,54.0,F,Salvador,BA,Apartamento,6010.91
1410,Cliente 1410,22.0,F,Curitiba,PR,Casa,3552.29
1411,Cliente 1411,36.0,F,Fortaleza,CE,Casa,2881.48
1412,Cliente 1412,76.0,M,Rio de Janeiro,RJ,Apartamento,"2598,05"
1413,Cliente 1413,31.0,F,Fortaleza,CE,Apartamento,2384.43
1414,Cliente 1414,43.0,M,Belo Horizonte,MG,Casa,4271.22
1415,Cliente 1415,79.0,M,Fortaleza,CE,KITNET,1558.26
1416,Cliente 1416,21.0,M,Recife,PE,Casa,2272.49
1417,Cliente 1417,42.0,,Recife,PE,Apartamento,"5486,72"
1418,Cliente 1418,62.0,F,Sao Paulo,SP,Casa,2068.18
1419,Cliente 1419,59.0,F,São Paulo,SP,KITNET,4794.06
1420,Cliente 1420,42.0,F,Rio de Janeiro,RJ,KITNET,1128.0
1421,Cliente 1421,35.0,F,Rio de Janeiro,RJ,Casa,5675.13
1422,Cliente 1422,57.0,Outro,Recife,PE,KITNET,1594.65
1423,Cliente 1423,,F,São Paulo,SP,Apartamento,2185.41
1424,Cliente 1424,56.0,M,Sao Paulo,SP,Apartamento,4520.51
1425,Cliente 1425,57.0,M,Belo Horizonte,MG,Casa,3905.61
1426,Cliente 1426,31.0,F,Curitiba,PR,Apartamento,4842.48
1427,Cliente 1427,49.0,F,Salvador,BA,KITNET,1582.61
1428,Cliente 1428,68.0,M,Curitiba,PR,Casa,3069.79
1429,Cliente 1429,78.0,M,Recife,PE,,2574.38
1430,Cliente 1430,55.0,F,Curitiba,PR,Casa,1834.72
1431,Cliente 1431,50.0,M,Salvador,BA,Casa,4393.85
1432,Cliente 1432,40.0,F,Belo Horizonte,MG,Apartamento,4914.58
1433,Cliente 1433,32.0,,Rio de janeiro,RJ,Apartamento,2994.7
1434,Cliente 1434,50.0,M,Porto Alegre,RS,Apartamento,5784.07
1435,Cliente 1435,42.0,M,Sao Paulo,SP,Casa,2321.45
1436,Cliente 1436,34.0,F,Fortaleza,CE,,5747.7
1437,Cliente 1437,50.0,F,Salvador,BA,Casa,4343.36
1438,Cliente 1438,64.0,F,Sao Paulo,SP,Casa,1664.65
1439,Cliente 1439,72.0,,Belo Horizonte,MG,Casa,6472.29
1440,Cliente 1440,19.0,M,Recife,PE,Apartamento,2833.28
1441,Cliente 1441,31.0,F,Curitiba,PR,KITNET,5307.68
1442,Cliente 1442,70.0,F,Porto Alegre,RS,Apartamento,3718.47
1443,Cliente 1443,57.0,F,Belo Horizonte,MG,Apartamento,"4061,66"
1444,Cliente 1444,57.0,M,São Paulo,SP,Casa,4851.81
1445,Cliente 1445,68.0,F,Rio de janeiro,RJ,Apartamento,4768.78
1446,Cliente 1446,56.0,F,Salvador,BA,Casa,2986.78
1447,Cliente 1447,68.0,M,Recife,PE,Casa,4297.5
1448,Cliente 1448,23.0,M,São Paulo,SP,Casa,4184.9
1449,Cliente 1449,23.0,F,São Paulo,SP,Apartamento,3820.34
1450,Cliente 1450,20.0,M,Rio de janeiro,RJ,Apartamento,3195.03
1451,Cliente 1451,24.0,M,Belo Horizonte,MG,Apartamento,3817.35
1452,Cliente 1452,68.0,M,Rio de janeiro,RJ,Casa,6451.31
1453,Cliente 1453,25.0,F,Rio de Janeiro,RJ,Casa,3057.46
1454,Cliente 1454,59.0,F,Belo Horizonte,MG,Apartamento,5309.88
1455,Cliente 1455,69.0,F,Belo Horizonte,MG,Casa,2570.55
1456,Cliente 1456,32.0,M,Fortaleza,CE,KITNET,2178.03
1457,Cliente 1457,64.0,F,Sao Paulo,SP,Apartamento,8414.6
1458,Cliente 1458,46.0,F,São Paulo,SP,Casa,4310.04
1459,Cliente 1459,50.0,F,Curitiba,PR,,4351.27
1460,Cliente 1460,69.0,Outro,Salvador,BA,Apartamento,4392.84
1461,Cliente 1461,47.0,M,Rio de Janeiro,RJ,Casa,5610.95
1462,Cliente 1462,56.0,F,Rio de Janeiro,RJ,Apartamento,4111.72
1463,Cliente 1463,44.0,M,Salvador,BA,Casa,4724.33
1464,Cliente 1464,53.0,F,Porto Alegre,RS,Apartamento,1912.15
1465,Cliente 1465,46.0,M,Rio de janeiro,RJ,Apartamento,4975.89
1466,Cliente 1466,55.0,M,Porto Alegre,RS,,3144.86
1467,Cliente 1467,74.0,M,Porto Alegre,RS,Apartamento,4507.61
1468,Cliente 1468,50.0,F,Fortaleza,CE,Casa,927.32
1469,Cliente 1469,78.0,M,Sao Paulo,SP,Apartamento,"4445,27"
1470,Cliente 1470,54.0,F,Salvador,BA,Casa,1162.0
1471,Cliente 1471,44.0,M,São Paulo,SP,Apartamento,3086.13
1472,Cliente 1472,72.0,M,Salvador,BA,Apartamento,941.67
1473,Cliente 1473,50.0,F,São Paulo,SP,Casa,4449.56
1474,Cliente 1474,79.0,M,Curitiba,PR,Casa,3603.9
1475,Cliente 1475,21.0,M,Sao Paulo,SP,KITNET,2343.82
1476,Cliente 1476,39.0,F,Fortaleza,CE,KITNET,5651.61
1477,Cliente 1477,19.0,M,Recife,PE,Casa,2155.0
1478,Cliente 1478,27.0,M,Salvador,BA,Casa,1177.0
1479,Cliente 1479,22.0,M,Recife,PE,Casa,4270.45
1480,Cliente 1480,76.0,Outro,Salvador,BA,KITNET,850.1
1481,Cliente 1481,27.0,F,Salvador,BA,Casa,2202.49
1482,Cliente 1482,50.0,F,Belo Horizonte,MG,Apartamento,2723.98
1483,Cliente 1483,71.0,F,Sao Paulo,SP,Casa,1364.01
1484,Cliente 1484,55.0,M,Salvador,BA,Apartamento,2759.41
1485,Cliente 1485,30.0,M,São Paulo,SP,Casa,1392.08
1486,Cliente 1486,48.0,F,Fortaleza,CE,Apartamento,3743.57
1487,Cliente 1487,64.0,M,Rio de Janeiro,RJ,Casa,1656.88
1488,Cliente 1488,53.0,M,Recife,PE,Apartamento,3545.22
1489,Cliente 1489,62.0,M,Curitiba,PR,Casa,5243.01
1490,Cliente 1490,41.0,M,Fortaleza,CE,Apartamento,4673.56
1491,Cliente 1491,69.0,,Sao Paulo,SP,KITNET,3377.43
1492,Cliente 1492,73.0,M,Salvador,BA,Casa,2016.89
1493,Cliente 1493,32.0,F,Sao Paulo,SP,KITNET,3738.77
1494,Cliente 1494,46.0,M,Rio de janeiro,RJ,Apartamento,2456.42
1495,Cliente 1495,25.0,,Salvador,BA,Casa,3801.69
1496,Cliente 1496,22.0,M,Recife,PE,Casa,927.07
1497,Cliente 1497,46.0,M,Salvador,BA,Casa,4710.89
1498,Cliente 1498,64.0,F,Porto Alegre,RS,Apartamento,3549.82
1499,Cliente 1499,21.0,F,Sao Paulo,SP,Apartamento,6812.78
1500,Cliente 1500,29.0,M,Salvador,BA,Casa,5459.09
1501,Cliente 1501,62.0,M,Belo Horizonte,MG,Apartamento,4349.28
1502,Cliente 1502,19.0,M,Fortaleza,CE,Apartamento,3314.01
1503,Cliente 1503,44.0,M,Rio de janeiro,RJ,KITNET,2405.59
1504,Cliente 1504,48.0,M,Fortaleza,CE,Apartamento,4913.61
1505,Cliente 1505,68.0,F,Rio de Janeiro,RJ,,3155.8
1506,Cliente 1506,68.0,M,Sao Paulo,SP,Apartamento,5252.55
1507,Cliente 1507,53.0,M,Porto Alegre,RS,Casa,4101.23
1508,Cliente 1508,53.0,F,Sao Paulo,SP,Apartamento,4112.0
1509,Cliente 1509,43.0,,Porto Alegre,RS,Casa,4391.79
1510,Cliente 1510,60.0,F,Porto Alegre,RS,Casa,2120.56
1511,Cliente 1511,44.0,M,Rio de janeiro,RJ,Casa,1966.8
1512,Cliente 1512,22.0,M,Fortaleza,CE,Apartamento,1914.94
1513,Cliente 1513,37.0,,Fortaleza,CE,Apartamento,5071.25
1514,Cliente 1514,28.0,M,Rio de Janeiro,RJ,Casa,2081.42
1515,Cliente 1515,79.0,M,Rio de janeiro,RJ,Casa,"2268,26"
1516,Cliente 1516,27.0,F,Sao Paulo,SP,Casa,4306.28
1517,Cliente 1517,57.0,F,Rio de Janeiro,RJ,Apartamento,3121.93
1518,Cliente 1518,55.0,F,Belo Horizonte,MG,Casa,2930.31
1519,Cliente 1519,23.0,M,Rio de janeiro,RJ,Apartamento,2800.17
1520,Cliente 1520,25.0,M,Rio de Janeiro,RJ,Casa,"1140,0"
1521,Cliente 1521,40.0,,Recife,PE,Casa,2049.68
1522,Cliente 1522,64.0,M,Rio de Janeiro,RJ,Casa,5272.34
1523,Cliente 1523,43.0,F,Sao Paulo,SP,Casa,2690.9
1524,Cliente 1524,63.0,F,Rio de Janeiro,RJ,KITNET,1058.0
1525,Cliente 1525,60.0,F,Curitiba,PR,Casa,1988.01
1526,Cliente 1526,29.0,M,Curitiba,PR,Casa,4039.78
1527,Cliente 1527,43.0,M,Recife,PE,Casa,4010.05
1528,Cliente 1528,30.0,F,Recife,PE,Casa,3058.58
1529,Cliente 1529,57.0,F,Curitiba,PR,Casa,2466.19
1530,Cliente 1530,79.0,Outro,Recife,PE,Casa,1396.71
1531,Cliente 1531,35.0,M,Recife,PE,Apartamento,4052.28
1532,Cliente 1532,42.0,M,Fortaleza,CE,Apartamento,4756.81
1533,Cliente 1533,50.0,Outro,Fortaleza,CE,Casa,5433.32
1534,Cliente 1534,64.0,F,Rio de Janeiro,RJ,Casa,1834.12
1535,Cliente 1535,57.0,F,Curitiba,PR,,5548.28
1536,Cliente 1536,77.0,M,Sao Paulo,SP,Casa,"3415,08"
1537,Cliente 1537,60.0,F,Curitiba,PR,Casa,3539.86
1538,Cliente 1538,29.0,F,Curitiba,PR,Casa,4840.39
1539,Cliente 1539,61.0,F,Belo Horizonte,MG,Casa,2688.57
1540,Cliente 1540,53.0,M,Belo Horizonte,MG,Apartamento,1134.0
1541,Cliente 1541,65.0,M,Recife,PE,Casa,"4557,29"
1542,Cliente 1542,21.0,F,São Paulo,SP,Apartamento,4022.86
1543,Cliente 1543,22.0,M,Fortaleza,CE,Casa,2959.58
1544,Cliente 1544,73.0,F,Porto Alegre,RS,Casa,4433.8
1545,Cliente 1545,54.0,,Sao Paulo,SP,Apartamento,4740.42
1546,Cliente 1546,25.0,M,Belo Horizonte,MG,Casa,1231.99
1547,Cliente 1547,59.0,F,Curitiba,PR,Apartamento,3533.77
1548,Cliente 1548,66.0,M,Curitiba,PR,Casa,884.0
1549,Cliente 1549,45.0,F,São Paulo,SP,Apartamento,3314.46
1550,Cliente 1550,48.0,,São Paulo,SP,Casa,2940.89
1551,Cliente 1551,75.0,M,Fortaleza,CE,KITNET,4237.86
1552,Cliente 1552,26.0,M,Belo Horizonte,MG,Casa,"1890,42"
1553,Cliente 1553,71.0,M,Sao Paulo,SP,KITNET,2867.77
1554,Cliente 1554,68.0,M,Sao Paulo,SP,Casa,1321.0
1555,Cliente 1555,46.0,F,Recife,PE,Apartamento,4336.26
1556,Cliente 1556,31.0,Outro,Recife,PE,Casa,3367.4
1557,Cliente 1557,57.0,M,Porto Alegre,RS,KITNET,22040.0
1558,Cliente 1558,58.0,M,Salvador,BA,Casa,1259.85
1559,Cliente 1559,39.0,M,Curitiba,PR,Casa,4097.09
1560,Cliente 1560,28.0,F,Recife,PE,Casa,5979.12
1561,Cliente 1561,40.0,M,Porto Alegre,RS,Casa,3222.63
1562,Cliente 1562,18.0,F,São Paulo,SP,Casa,4475.13
