ticket_id,customer_id,data_abertura,data_fechamento,categoria,status,sla_atingido
1445,1214,2024-10-18,2024-10-22,Atendimento,fechado,nao
1446,1215,2023-09-12,2023-09-18,Tecnico,fechado,sim
1447,1217,2023-05-05,,Tecnico,aberto,sim
1448,1220,2024-01-06,,Cobranca,pendente,nao
1449,1220,2024-08-05,,Atendimento,pendente,
1450,1220,2023-09-24,2023-10-01,Rede,fechado,
1451,1222,2023-12-29,2024-01-10,Atendimento,fechado,
1452,1223,2023-07-06,,Atendimento,aberto,sim
1453,1224,2023-10-19,2023-10-28,Atendimento,fechado,sim
1454,1224,2024-01-14,2024-01-17,Atendimento,fechado,sim
1455,1225,2024-09-11,,Rede,pendente,nao
1456,1225,2023-07-04,2023-07-14,Atendimento,fechado,sim
1457,1225,2023-11-13,,Rede,aberto,nao
1458,1225,2023-04-08,,Atendimento,pendente,sim
1459,1227,2024-07-15,,Rede,aberto,sim
1460,1227,2023-07-19,2023-07-27,Atendimento,fechado,sim
1461,1228,2023-10-18,2023-10-26,Tecnico,fechado,sim
1462,1230,2023-10-14,2023-10-21,Tecnico,fechado,sim
1463,1231,2023-11-18,,Cobranca,pendente,sim
1464,1233,2023-12-15,2023-12-28,Tecnico,fechado,sim
1465,1234,2023-01-15,2023-01-18,Tecnico,fechado,nao
1466,1234,2023-10-20,2023-10-25,Atendimento,fechado,sim
1467,1234,2023-05-07,2023-05-19,Rede,fechado,nao
1468,1236,2024-07-14,2024-07-14,Cobranca,fechado,
1469,1237,2024-11-01,2024-11-05,Tecnico,fechado,sim
1470,1238,2023-12-01,,Atendimento,aberto,sim
1471,1238,2023-07-21,,Tecnico,aberto,sim
1472,1238,2024-09-09,,Rede,pendente,nao
1473,1239,2024-06-16,2024-06-27,Tecnico,fechado,nao
1474,1239,2024-11-02,2024-11-14,Tecnico,fechado,sim
1475,1239,2023-01-02,,Atendimento,pendente,sim
1476,1241,2024-10-23,,Atendimento,pendente,sim
1477,1242,2024-01-01,2024-01-11,Cobranca,fechado,
1478,1243,2024-10-20,2024-10-29,Cobranca,fechado,sim
1479,1244,2024-05-09,2024-05-12,Atendimento,fechado,sim
1480,1244,2024-02-21,,Atendimento,aberto,sim
1481,1245,2023-08-12,2023-08-15,Atendimento,fechado,nao
1482,1247,2023-11-25,,Cobranca,pendente,sim
1483,1248,2024-01-04,2024-01-08,Cobranca,fechado,nao
1484,1250,2024-04-27,,Atendimento,aberto,sim
1485,1251,2024-05-04,2024-05-12,Atendimento,fechado,nao
1486,1251,2024-04-01,2024-04-03,Atendimento,fechado,sim
1487,1252,2023-08-06,2023-08-10,Tecnico,fechado,sim
1488,1252,2024-03-05,2024-03-17,Rede,fechado,sim
1489,1252,2023-02-11,,Tecnico,aberto,
1490,1253,2023-11-10,2023-11-23,Cobranca,fechado,sim
1491,1254,2023-04-14,,Rede,pendente,sim
1492,1254,2024-01-17,2024-01-31,Cobranca,fechado,sim
1493,1255,2024-02-22,2024-02-27,Atendimento,fechado,sim
1494,1256,2023-06-18,,Rede,pendente,sim
1495,1257,2023-12-01,2023-12-10,Tecnico,fechado,sim
1496,1258,2023-09-10,,Tecnico,aberto,sim
1497,1260,2024-10-11,,Tecnico,pendente,nao
1498,1262,2023-09-06,,Tecnico,aberto,nao
1499,1262,2023-07-28,,Cobranca,aberto,sim
1500,1263,2024-05-25,2024-06-01,Rede,fechado,sim
1501,1265,2024-08-21,,Tecnico,aberto,sim
1502,1266,2023-09-08,,Tecnico,pendente,sim
1503,1266,2024-05-20,2024-05-25,Cobranca,fechado,sim
1504,1270,2023-11-05,2023-11-19,Rede,fechado,sim
1505,1270,2024-10-28,2024-11-02,Tecnico,fechado,sim
1506,1270,2023-11-06,2023-11-10,Tecnico,fechado,sim
1507,1271,2023-05-31,2023-06-14,Cobranca,fechado,sim
1508,1272,2023-08-05,,Tecnico,pendente,sim
1509,1273,2023-11-28,,Cobranca,aberto,sim
1510,1274,2023-10-10,2023-10-24,Tecnico,fechado,nao
1511,1274,2023-10-29,,Atendimento,aberto,sim
1512,1274,2024-03-31,2024-04-14,Cobranca,fechado,sim
1513,1276,2024-04-19,2024-04-27,Cobranca,fechado,
1514,1276,2023-07-03,,Atendimento,pendente,nao
1515,1276,2023-07-12,2023-07-26,Tecnico,fechado,sim
1516,1276,2024-08-26,2024-09-04,Tecnico,fechado,nao
1517,1277,2024-11-05,2024-11-15,Rede,fechado,sim
1518,1277,2024-02-27,2024-03-03,Cobranca,fechado,nao
1519,1278,2024-04-27,,Cobranca,aberto,sim
1520,1278,2023-12-23,,Rede,pendente,nao
1521,1278,2024-12-04,,Tecnico,pendente,
1522,1278,2024-10-17,2024-10-25,Tecnico,fechado,sim
1523,1279,2023-10-30,,Cobranca,pendente,nao
1524,1279,2023-09-01,,Cobranca,pendente,sim
1525,1279,2024-08-15,2024-08-28,Cobranca,fechado,sim
1526,1282,2024-11-01,2024-11-10,Tecnico,fechado,sim
1527,1283,2023-12-17,2023-12-21,Cobranca,fechado,nao
1528,1284,2023-07-25,2023-07-26,Cobranca,fechado,sim
1529,1287,2023-09-03,2023-09-14,Atendimento,fechado,sim
1530,1287,2024-12-26,2025-01-05,Rede,fechado,sim
1531,1288,2023-04-20,2023-04-22,Tecnico,fechado,sim
1532,1288,2023-07-20,2023-07-25,Cobranca,fechado,nao
1533,1289,2023-09-23,2023-09-23,Cobranca,fechado,sim
1534,1290,2023-07-14,2023-07-26,Rede,fechado,sim
1535,1292,2024-12-01,,Cobranca,aberto,
1536,1293,2023-01-29,,Rede,pendente,sim
1537,1293,2024-07-20,,Tecnico,aberto,sim
1538,1294,2024-05-14,2024-05-24,Atendimento,fechado,sim
1539,1295,2023-03-13,2023-03-18,Atendimento,fechado,nao
1540,1297,2024-04-29,2024-05-05,Tecnico,fechado,nao
1541,1297,2024-11-25,2024-11-26,Tecnico,fechado,sim
1542,1298,2023-03-25,2023-03-28,Tecnico,fechado,nao
1543,1298,2023-01-24,2023-01-24,Cobranca,fechado,nao
1544,1299,2023-09-29,2023-10-02,Atendimento,fechado,
1545,1300,2024-12-14,2024-12-16,Cobranca,fechado,sim
1546,1301,2023-01-12,2023-01-14,Cobranca,fechado,sim
1547,1302,2024-10-20,,Rede,aberto,nao
1548,1302,2024-07-16,2024-07-23,Cobranca,fechado,nao
1549,1304,2023-05-02,2023-05-15,Cobranca,fechado,sim
1550,1304,2023-12-01,2023-12-07,Rede,fechado,sim
1551,1304,2024-07-16,,Rede,aberto,nao
1552,1305,2024-09-19,2024-10-01,Tecnico,fechado,nao
1553,1306,2024-12-22,2025-01-03,Tecnico,fechado,sim
1554,1306,2023-10-10,,Tecnico,pendente,sim
1555,1307,2023-05-26,2023-05-28,Rede,fechado,sim
1556,1307,2023-02-28,2023-03-02,Cobranca,fechado,sim
1557,1308,2023-03-13,2023-03-14,Cobranca,fechado,
1558,1308,2024-12-02,2024-12-13,Tecnico,fechado,sim
1559,1308,2024-03-07,,Cobranca,aberto,sim
1560,1309,2024-11-08,2024-11-12,Rede,fechado,nao
1561,1309,2024-01-19,2024-01-21,Rede,fechado,nao
1562,1311,2024-02-02,2024-02-10,Cobranca,fechado,nao
1563,1312,2023-09-24,,Tecnico,aberto,nao
1564,1312,2024-05-13,2024-05-14,Atendimento,fechado,sim
1565,1313,2024-06-15,2024-06-21,Atendimento,fechado,nao
1566,1314,2024-07-04,2024-07-16,Rede,fechado,nao
1567,1314,2024-07-08,2024-07-10,Cobranca,fechado,sim
1568,1315,2024-05-28,,Rede,aberto,nao
1569,1315,2024-11-01,2024-11-06,Tecnico,fechado,
1570,1315,2024-04-04,,Rede,aberto,sim
1571,1315,2024-04-29,,Tecnico,pendente,nao
1572,1316,2024-02-25,2024-03-05,Rede,fechado,sim
1573,1317,2023-02-16,2023-02-18,Tecnico,fechado,sim
1574,1317,2024-08-03,2024-08-09,Atendimento,fechado,nao
1575,1317,2024-06-15,,Cobranca,aberto,sim
1576,1317,2024-09-11,,Cobranca,pendente,nao
1577,1318,2023-04-06,2023-04-12,Cobranca,fechado,nao
1578,1319,2024-02-16,2024-02-19,Atendimento,fechado,sim
1579,1319,2024-01-20,2024-01-22,Atendimento,fechado,sim
1580,1319,2024-06-13,2024-06-15,Cobranca,fechado,sim
1581,1321,2024-03-23,2024-04-05,Rede,fechado,nao
1582,1325,2024-12-04,2024-12-18,Cobranca,fechado,sim
1583,1326,2023-08-02,,Cobranca,pendente,nao
1584,1326,2024-06-11,2024-06-25,Rede,fechado,
1585,1327,2023-04-19,2023-05-01,Tecnico,fechado,sim
1586,1328,2024-04-05,,Tecnico,aberto,nao
1587,1329,2024-06-09,2024-06-17,Tecnico,fechado,nao
1588,1329,2024-02-21,2024-02-22,Tecnico,fechado,nao
1589,1330,2024-07-29,,Rede,aberto,sim
1590,1330,2024-01-02,2024-01-03,Rede,fechado,sim
1591,1330,2023-07-21,2023-07-28,Tecnico,fechado,
1592,1331,2023-05-19,2023-05-20,Rede,fechado,
1593,1331,2025-01-05,2024-04-28,Tecnico,fechado,sim
1594,1331,2023-10-25,,Tecnico,pendente,sim
1595,1332,2023-05-10,2023-05-17,Atendimento,fechado,nao
1596,1332,2023-04-04,2023-04-07,Atendimento,fechado,sim
1597,1334,2024-06-27,2024-06-28,Cobranca,fechado,
1598,1334,2024-06-12,2024-06-13,Atendimento,fechado,sim
1599,1334,2023-03-07,,Rede,pendente,nao
1600,1335,2024-01-16,2024-01-30,Atendimento,fechado,sim
1601,1335,2023-11-01,2023-11-15,Atendimento,fechado,nao
1602,1337,2023-05-23,2023-06-06,Tecnico,fechado,
1603,1337,2024-11-08,2024-11-22,Atendimento,fechado,sim
1604,1337,2023-06-18,,Atendimento,pendente,sim
1605,1339,2024-07-21,2024-07-27,Cobranca,fechado,sim
1606,1339,2023-12-18,2023-12-18,Cobranca,fechado,sim
1607,1340,2024-09-20,,Rede,aberto,nao
1608,1341,2024-08-01,2024-08-14,Tecnico,fechado,sim
1609,1341,2023-11-12,2023-11-16,Tecnico,fechado,nao
1610,1342,2024-04-09,2024-04-20,Tecnico,fechado,nao
1611,1343,2024-04-26,2024-04-28,Atendimento,fechado,sim
1612,1343,2024-04-08,,Atendimento,aberto,nao
1613,1343,2024-02-05,2024-02-14,Cobranca,fechado,nao
1614,1344,2023-12-06,2023-12-15,Rede,fechado,sim
1615,1344,2023-08-05,2023-08-10,Cobranca,fechado,sim
1616,1345,2024-10-07,2024-10-21,Tecnico,fechado,nao
1617,1346,2023-12-07,2023-12-07,Tecnico,fechado,sim
1618,1346,2024-05-18,2024-05-20,Cobranca,fechado,nao
1619,1347,2023-03-07,2023-03-18,Tecnico,fechado,sim
1620,1348,2023-08-11,2023-08-12,Atendimento,fechado,nao
1621,1348,2023-02-09,,Rede,pendente,sim
1622,1348,2024-05-09,2024-05-22,Tecnico,fechado,sim
1623,1349,2023-11-29,2023-11-29,Cobranca,fechado,sim
1624,1350,2024-11-26,2024-11-29,Rede,fechado,sim
1625,1351,2024-07-06,2024-07-17,Atendimento,fechado,sim
1626,1353,2023-02-13,,Rede,aberto,sim
1627,1353,2023-07-05,2023-07-09,Tecnico,fechado,nao
1628,1354,2024-10-09,2024-10-18,Tecnico,fechado,nao
1629,1354,2023-06-18,,Atendimento,aberto,nao
1630,1354,2023-07-16,,Tecnico,aberto,sim
1631,1355,2023-06-21,2023-06-22,Atendimento,fechado,nao
1632,1355,2024-07-31,2024-07-31,Rede,fechado,sim
1633,1359,2023-02-25,2023-02-27,Cobranca,fechado,sim
1634,1360,2023-07-08,,Rede,pendente,sim
1635,1361,2024-04-10,,Rede,pendente,sim
1636,1364,2024-04-04,2024-04-18,Tecnico,fechado,sim
1637,1366,2024-11-25,2024-12-01,Tecnico,fechado,sim
1638,1366,2024-10-15,2024-10-24,Atendimento,fechado,
1639,1367,2024-11-14,,Tecnico,aberto,sim
1640,1367,2024-12-18,2024-12-27,Tecnico,fechado,sim
1641,1368,2024-07-01,2024-07-09,Rede,fechado,
1642,1371,2023-08-30,2023-09-13,Tecnico,fechado,sim
1643,1373,2023-01-27,2023-02-04,Cobranca,fechado,nao
1644,1376,2025-01-05,,Atendimento,aberto,sim
1645,1377,2023-10-01,2023-10-08,Cobranca,fechado,nao
1646,1377,2023-07-25,,Tecnico,aberto,sim
1647,1379,2024-04-24,,Atendimento,pendente,nao
1648,1379,2023-01-13,,Atendimento,aberto,nao
1649,1379,2023-09-15,2023-09-25,Atendimento,fechado,nao
1650,1380,2024-10-05,2024-10-10,Tecnico,fechado,nao
1651,1380,2023-08-07,,Cobranca,pendente,nao
1652,1380,2024-04-14,2024-04-20,Rede,fechado,sim
1653,1380,2024-04-11,2024-04-25,Rede,fechado,nao
1654,1381,2023-03-23,2023-03-25,Rede,fechado,sim
1655,1381,2024-12-15,2024-12-20,Rede,fechado,nao
1656,1383,2024-06-07,,Atendimento,pendente,sim
1657,1383,2024-07-26,2024-07-26,Cobranca,fechado,
1658,1384,2023-07-19,2023-08-02,Atendimento,fechado,sim
1659,1384,2023-02-06,,Rede,pendente,nao
1660,1384,2023-02-20,,Cobranca,aberto,sim
1661,1384,2024-12-08,,Tecnico,aberto,nao
1662,1384,2024-03-23,2024-03-24,Atendimento,fechado,sim
1663,1385,2023-06-20,2023-07-04,Cobranca,fechado,nao
1664,1388,2024-01-25,2024-02-06,Cobranca,fechado,sim
1665,1388,2023-12-08,2023-12-10,Cobranca,fechado,
1666,1389,2023-08-26,2023-08-28,Rede,fechado,nao
1667,1390,2024-10-21,2024-10-24,Atendimento,fechado,sim
1668,1391,2024-12-18,,Cobranca,aberto,sim
1669,1391,2023-06-30,2023-07-01,Atendimento,fechado,sim
1670,1393,2023-07-14,,Tecnico,pendente,sim
1671,1393,2023-04-28,2023-05-07,Atendimento,fechado,nao
1672,1393,2024-12-19,2024-12-21,Rede,fechado,sim
1673,1394,2024-10-20,2024-10-23,Rede,fechado,sim
1674,1394,2024-11-27,2024-12-07,Cobranca,fechado,nao
1675,1395,2023-11-10,2023-11-23,Atendimento,fechado,sim
1676,1396,2025-01-05,2024-11-30,Atendimento,fechado,sim
1677,1399,2023-06-07,,Rede,pendente,sim
1678,1400,2023-02-09,2023-02-10,Tecnico,fechado,sim
1679,1401,2023-10-04,,Rede,pendente,sim
1680,1401,2024-08-26,2024-08-31,Cobranca,fechado,sim
1681,1401,2024-01-01,2024-01-01,Rede,fechado,sim
1682,1402,2023-07-18,2023-07-20,Tecnico,fechado,sim
1683,1403,2024-07-06,2024-07-08,Rede,fechado,sim
1684,1403,2024-09-21,,Rede,aberto,
1685,1403,2024-07-09,2024-07-23,Cobranca,fechado,sim
1686,1404,2023-01-11,2023-01-19,Cobranca,fechado,nao
1687,1406,2024-12-30,2025-01-07,Cobranca,fechado,sim
1688,1407,2024-02-24,2024-03-03,Atendimento,fechado,nao
1689,1407,2023-03-13,2023-03-24,Cobranca,fechado,nao
1690,1408,2024-11-11,2024-11-24,Cobranca,fechado,sim
1691,1409,2023-03-26,,Rede,aberto,sim
1692,1409,2023-11-11,2023-11-16,Atendimento,fechado,sim
1693,1409,2024-06-30,2024-07-13,Rede,fechado,sim
1694,1410,2024-04-22,2024-04-23,Tecnico,fechado,sim
1695,1411,2024-04-29,2024-05-13,Cobranca,fechado,sim
1696,1412,2023-11-04,,Rede,aberto,sim
1697,1412,2024-03-13,,Rede,pendente,sim
1698,1414,2023-01-09,,Rede,pendente,nao
1699,1416,2024-09-12,2024-09-26,Tecnico,fechado,sim
1700,1417,2023-07-04,2023-07-05,Cobranca,fechado,nao
1701,1417,2023-04-20,2023-04-29,Atendimento,fechado,sim
1702,1417,2024-10-31,,Tecnico,pendente,
1703,1420,2024-07-04,2024-07-10,Rede,fechado,sim
1704,1420,2023-11-04,2023-11-04,Cobranca,fechado,sim
1705,1422,2023-10-01,2023-10-12,Tecnico,fechado,sim
1706,1424,2024-03-27,2024-04-10,Atendimento,fechado,nao
1707,1424,2024-05-22,2024-05-28,Rede,fechado,sim
1708,1425,2024-07-02,2024-07-05,Atendimento,fechado,sim
1709,1425,2023-08-29,,Rede,aberto,nao
1710,1427,2024-12-19,2024-12-21,Atendimento,fechado,nao
1711,1427,2024-05-15,2024-05-27,Tecnico,fechado,nao
1712,1428,2024-02-25,2024-02-27,Rede,fechado,
1713,1428,2023-10-08,2023-10-09,Rede,fechado,sim
1714,1429,2025-01-05,2023-09-15,Rede,fechado,nao
1715,1430,2024-09-23,2024-09-25,Tecnico,fechado,sim
1716,1430,2024-06-10,2024-06-11,Rede,fechado,nao
1717,1430,2024-04-13,2024-04-21,Cobranca,fechado,sim
1718,1431,2023-07-10,2023-07-23,Cobranca,fechado,nao
1719,1433,2024-07-15,,Cobranca,pendente,sim
1720,1434,2023-04-16,,Atendimento,aberto,nao
1721,1434,2023-10-30,2023-11-12,Rede,fechado,sim
1722,1434,2024-03-13,2024-03-20,Cobranca,fechado,sim
1723,1435,2024-12-30,2025-01-04,Atendimento,fechado,sim
1724,1435,2024-10-29,2024-10-30,Tecnico,fechado,sim
1725,1436,2023-01-29,2023-02-03,Tecnico,fechado,sim
1726,1437,2023-08-02,,Atendimento,pendente,sim
1727,1437,2024-06-27,2024-06-28,Atendimento,fechado,nao
1728,1439,2023-06-08,2023-06-08,Atendimento,fechado,sim
1729,1439,2024-06-20,2024-06-29,Tecnico,fechado,nao
1730,1441,2024-05-10,2024-05-13,Cobranca,fechado,sim
1731,1442,2024-05-11,,Rede,aberto,nao
1732,1445,2023-11-13,2023-11-16,Cobranca,fechado,sim
1733,1445,2023-10-06,,Atendimento,aberto,sim
1734,1448,2023-03-03,2023-03-13,Rede,fechado,nao
1735,1448,2023-10-24,,Atendimento,pendente,sim
1736,1449,2024-08-01,2024-08-13,Cobranca,fechado,nao
1737,1449,2023-09-13,2023-09-27,Tecnico,fechado,sim
1738,1450,2024-08-26,2024-09-06,Tecnico,fechado,nao
1739,1452,2023-03-12,,Tecnico,aberto,sim
1740,1453,2024-11-20,2024-11-26,Tecnico,fechado,
1741,1453,2023-09-19,2023-10-02,Atendimento,fechado,sim
1742,1454,2023-08-28,2023-09-05,Atendimento,fechado,nao
1743,1454,2024-08-23,2024-08-23,Tecnico,fechado,nao
1744,1455,2023-03-29,2023-04-09,Rede,fechado,sim
1745,1455,2024-09-11,2024-09-23,Atendimento,fechado,nao
1746,1458,2023-12-29,2024-01-03,Atendimento,fechado,sim
1747,1458,2024-04-16,2024-04-19,Tecnico,fechado,nao
1748,1458,2024-04-23,2024-05-05,Rede,fechado,sim
1749,1458,2023-10-06,,Tecnico,aberto,sim
1750,1459,2023-11-05,2023-11-09,Atendimento,fechado,sim
1751,1460,2024-09-24,,Cobranca,aberto,nao
1752,1460,2024-06-11,2024-06-24,Tecnico,fechado,sim
1753,1460,2023-04-21,,Tecnico,pendente,sim
1754,1461,2024-02-14,2024-02-28,Rede,fechado,sim
1755,1461,2024-06-18,,Atendimento,aberto,nao
1756,1462,2024-08-14,2024-08-25,Rede,fechado,sim
1757,1462,2023-08-08,2023-08-19,Cobranca,fechado,sim
1758,1462,2024-06-27,2024-06-29,Atendimento,fechado,sim
1759,1463,2023-08-25,2023-09-03,Tecnico,fechado,sim
1760,1463,2023-10-24,2023-11-01,Rede,fechado,nao
1761,1464,2024-12-21,2025-01-04,Tecnico,fechado,sim
1762,1465,2023-10-20,2023-10-26,Rede,fechado,sim
1763,1466,2023-04-02,2023-04-08,Rede,fechado,sim
1764,1466,2023-08-01,2023-08-10,Tecnico,fechado,nao
1765,1468,2024-07-12,2024-07-15,Tecnico,fechado,sim
1766,1468,2023-01-20,2023-01-29,Atendimento,fechado,
1767,1469,2024-02-03,2024-02-04,Tecnico,fechado,sim
1768,1469,2024-03-04,,Tecnico,aberto,sim
1769,1469,2023-05-07,2023-05-17,Rede,fechado,sim
1770,1470,2023-04-06,2023-04-15,Atendimento,fechado,sim
1771,1471,2024-07-23,2024-07-30,Rede,fechado,sim
1772,1472,2024-08-08,2024-08-09,Atendimento,fechado,sim
1773,1472,2024-06-10,,Cobranca,aberto,sim
1774,1474,2023-01-19,2023-02-02,Cobranca,fechado,sim
1775,1475,2023-03-22,,Cobranca,pendente,sim
1776,1476,2023-02-18,2023-02-20,Cobranca,fechado,nao
1777,1476,2023-01-20,2023-01-20,Tecnico,fechado,sim
1778,1477,2023-12-25,2024-01-04,Cobranca,fechado,sim
1779,1478,2023-12-30,2024-01-04,Atendimento,fechado,nao
1780,1478,2023-11-14,,Atendimento,pendente,sim
1781,1479,2023-03-07,2023-03-10,Rede,fechado,nao
1782,1480,2023-05-29,2023-05-30,Cobranca,fechado,sim
1783,1481,2023-06-05,,Rede,aberto,sim
1784,1481,2024-03-31,2024-04-13,Tecnico,fechado,nao
1785,1483,2024-04-01,2024-04-03,Tecnico,fechado,
1786,1483,2023-07-28,2023-08-07,Atendimento,fechado,nao
1787,1483,2024-06-17,2024-06-25,Tecnico,fechado,nao
1788,1483,2024-05-19,2024-05-24,Rede,fechado,nao
1789,1484,2024-02-07,,Cobranca,pendente,sim
1790,1485,2024-12-19,2024-12-28,Atendimento,fechado,sim
1791,1485,2024-05-26,,Cobranca,aberto,nao
1792,1486,2024-11-09,2024-11-11,Tecnico,fechado,nao
1793,1487,2024-09-27,,Tecnico,pendente,sim
1794,1487,2023-03-08,2023-03-14,Rede,fechado,sim
1795,1488,2023-11-11,,Atendimento,pendente,sim
1796,1489,2023-05-08,2023-05-22,Atendimento,fechado,sim
1797,1490,2025-01-05,2023-10-26,Rede,fechado,sim
1798,1491,2023-07-23,2023-07-28,Cobranca,fechado,sim
1799,1492,2023-08-21,2023-08-21,Cobranca,fechado,sim
1800,1493,2023-12-22,2023-12-22,Rede,fechado,
1801,1495,2024-04-27,2024-04-27,Atendimento,fechado,sim
1802,1500,2023-04-17,2023-04-24,Cobranca,fechado,nao
1803,1500,2023-09-27,2023-09-28,Cobranca,fechado,sim
1804,1501,2024-02-01,2024-02-03,Rede,fechado,sim
1805,1501,2024-07-16,2024-07-21,Atendimento,fechado,sim
1806,1503,2024-11-25,2024-12-05,Tecnico,fechado,sim
1807,1503,2023-11-15,2023-11-15,Tecnico,fechado,sim
1808,1503,2024-01-06,,Tecnico,aberto,sim
1809,1503,2023-06-30,2023-07-09,Cobranca,fechado,sim
1810,1505,2023-06-22,,Atendimento,pendente,sim
1811,1505,2024-08-21,,Atendimento,pendente,sim
1812,1506,2024-01-06,2024-01-07,Cobranca,fechado,sim
1813,1506,2024-01-14,,Atendimento,pendente,nao
1814,1508,2023-04-09,2023-04-18,Atendimento,fechado,nao
1815,1508,2023-06-30,2023-07-13,Tecnico,fechado,nao
1816,1509,2024-05-21,2024-05-28,Atendimento,fechado,sim
1817,1510,2023-03-14,2023-03-14,Atendimento,fechado,sim
1818,1511,2023-09-10,,Rede,pendente,sim
1819,1511,2023-05-09,2023-05-18,Tecnico,fechado,sim
1820,1512,2024-09-04,2024-09-07,Atendimento,fechado,sim
1821,1512,2024-02-06,2024-02-20,Tecnico,fechado,
1822,1512,2024-10-16,2024-10-27,Cobranca,fechado,
1823,1513,2024-07-31,2024-08-13,Tecnico,fechado,
1824,1513,2024-10-27,2024-10-28,Rede,fechado,sim
1825,1518,2024-05-08,2024-05-11,Rede,fechado,sim
1826,1518,2023-09-07,2023-09-21,Atendimento,fechado,
1827,1519,2023-06-27,2023-07-06,Rede,fechado,nao
1828,1520,2023-06-18,2023-06-27,Atendimento,fechado,
1829,1521,2023-01-07,2023-01-09,Tecnico,fechado,nao
1830,1522,2024-07-06,,Rede,pendente,sim
1831,1522,2024-09-25,2024-10-09,Cobranca,fechado,sim
1832,1523,2024-09-15,,Rede,aberto,sim
1833,1523,2024-12-13,2024-12-16,Tecnico,fechado,sim
1834,1524,2023-10-05,2023-10-16,Cobranca,fechado,sim
1835,1527,2024-03-12,2024-03-21,Rede,fechado,sim
1836,1527,2025-01-05,,Rede,pendente,
1837,1528,2024-01-04,,Cobranca,pendente,sim
1838,1528,2024-10-15,,Rede,aberto,sim
1839,1529,2024-08-25,2024-09-02,Atendimento,fechado,
1840,1529,2023-09-11,,Rede,aberto,sim
1841,1531,2023-04-16,2023-04-30,Atendimento,fechado,nao
1842,1532,2023-12-07,,Cobranca,aberto,sim
1843,1532,2024-05-12,2024-05-12,Atendimento,fechado,nao
1844,1533,2023-08-18,,Rede,pendente,sim
1845,1533,2024-09-17,2024-09-20,Atendimento,fechado,nao
1846,1533,2024-07-08,2024-07-18,Tecnico,fechado,sim
1847,1534,2023-10-13,2023-10-21,Atendimento,fechado,sim
1848,1534,2024-03-22,2024-03-31,Tecnico,fechado,sim
1849,1534,2024-03-11,2024-03-14,Atendimento,fechado,sim
1850,1535,2024-02-04,2024-02-14,Tecnico,fechado,sim
1851,1536,2024-03-22,2024-03-23,Tecnico,fechado,sim
1852,1536,2024-06-01,2024-06-11,Tecnico,fechado,sim
1853,1537,2023-10-22,2023-10-29,Tecnico,fechado,
1854,1538,2024-11-04,2024-11-04,Cobranca,fechado,
1855,1539,2023-03-01,2023-03-08,Atendimento,fechado,
1856,1539,2024-08-02,2024-08-10,Atendimento,fechado,sim
1857,1539,2024-11-20,,Atendimento,pendente,nao
1858,1540,2023-08-13,2023-08-18,Atendimento,fechado,nao
1859,1542,2024-02-07,2024-02-12,Atendimento,fechado,nao
1860,1542,2023-08-30,2023-09-06,Tecnico,fechado,nao
1861,1543,2024-01-27,2024-02-08,Tecnico,fechado,sim
1862,1543,2023-03-29,2023-04-09,Atendimento,fechado,sim
1863,1547,2023-04-11,2023-04-20,Rede,fechado,sim
1864,1547,2024-09-19,2024-09-19,Tecnico,fechado,sim
1865,1547,2024-10-23,2024-10-26,Tecnico,fechado,nao
1866,1548,2023-03-09,,Cobranca,aberto,sim
1867,1550,2025-01-05,2024-01-03,Tecnico,fechado,nao
1868,1550,2023-07-01,2023-07-03,Rede,fechado,sim
1869,1551,2023-08-06,2023-08-19,Cobranca,fechado,nao
1870,1551,2024-01-14,,Atendimento,pendente,nao
1871,1552,2024-03-16,2024-03-19,Cobranca,fechado,sim
1872,1553,2024-07-30,2024-08-05,Cobranca,fechado,sim
1873,1553,2023-09-15,2023-09-21,Tecnico,fechado,nao
1874,1555,2024-01-01,2024-01-01,Cobranca,fechado,sim
1875,1557,2023-05-29,,Atendimento,pendente,sim
1876,1558,2023-03-04,2023-03-12,Cobranca,fechado,nao
1877,1559,2024-04-02,,Rede,pendente,nao
1878,1560,2024-07-09,2024-07-16,Rede,fechado,sim
1879,1562,2023-01-30,2023-02-07,Rede,fechado,sim
1880,1563,2024-04-09,2024-04-14,Tecnico,fechado,sim
1881,1565,2024-07-15,2024-07-29,Cobranca,fechado,
1882,1565,2024-09-10,2024-09-14,Tecnico,fechado,nao
1883,1566,2023-01-04,,Tecnico,pendente,sim
1884,1566,2024-03-23,2024-04-03,Cobranca,fechado,
1885,1567,2023-08-14,2023-08-20,Cobranca,fechado,sim
1886,1567,2024-05-15,,Atendimento,aberto,nao
1887,1567,2024-10-24,2024-10-31,Tecnico,fechado,nao
1888,1567,2024-01-03,2024-01-07,Rede,fechado,sim
1889,1568,2024-09-28,2024-10-02,Cobranca,fechado,nao
1890,1569,2024-12-25,2024-12-30,Rede,fechado,sim
1891,1570,2023-06-10,,Tecnico,pendente,nao
1892,1573,2024-09-28,2024-10-03,Cobranca,fechado,nao
1893,1573,2024-04-24,2024-04-29,Atendimento,fechado,nao
1894,1573,2024-04-26,2024-05-06,Tecnico,fechado,
1895,1574,2024-10-22,2024-11-03,Tecnico,fechado,sim
1896,1574,2023-07-01,,Atendimento,pendente,nao
1897,1576,2024-03-13,2024-03-26,Cobranca,fechado,nao
1898,1576,2024-03-13,,Tecnico,aberto,
