contrato_id;customer_id;plano_id;uf;data_inicio;data_cancelamento;status_churn;data_referencia;tempo_de_casa_dias;tempo_de_casa_meses;inicio_janela_90d;fim_janela_90d
2238;2238;4;RS;2022-01-01;;ativo;2024-12-31;1095;36;2024-10-02;2024-12-31
2239;2239;1;MG;2023-05-02;;ativo;2024-12-31;609;20;2024-10-02;2024-12-31
2240;2240;1;RS;2023-11-29;;ativo;2024-12-31;398;13;2024-10-02;2024-12-31
2241;2241;1;MG;2022-05-22;;ativo;2024-12-31;954;31;2024-10-02;2024-12-31
2242;2242;1;RJ;2023-12-10;;ativo;2024-12-31;387;12;2024-10-02;2024-12-31
2243;2243;2;SP;2023-06-11;;ativo;2024-12-31;569;18;2024-10-02;2024-12-31
2244;2244;1;PE;2022-07-31;;ativo;2024-12-31;884;29;2024-10-02;2024-12-31
2245;2245;1;PE;2022-02-17;2022-06-15;cancelou;2022-06-15;118;3;2022-03-17;2022-06-15
2246;2246;2;RJ;2022-02-21;2022-07-31;cancelou;2022-07-31;160;5;2022-05-02;2022-07-31
2247;2247;3;RJ;2023-01-09;2024-11-26;cancelou;2024-11-26;687;22;2024-08-28;2024-11-26
2248;2248;2;SP;2022-04-27;2023-08-05;cancelou;2023-08-05;465;15;2023-05-07;2023-08-05
2249;2249;1;RS;2022-10-21;;ativo;2024-12-31;802;26;2024-10-02;2024-12-31
2250;2250;1;RJ;2022-05-08;;ativo;2024-12-31;968;32;2024-10-02;2024-12-31
2251;2251;2;RJ;2023-07-14;;ativo;2024-12-31;536;17;2024-10-02;2024-12-31
2252;2252;3;SP;2022-07-28;;ativo;2024-12-31;887;29;2024-10-02;2024-12-31
2253;2253;2;SP;2022-01-19;2022-04-18;cancelou;2022-04-18;89;2;2022-01-18;2022-04-18
2254;2254;1;BA;2022-08-17;;ativo;2024-12-31;867;28;2024-10-02;2024-12-31
2255;2255;4;CE;2023-02-03;;ativo;2024-12-31;697;23;2024-10-02;2024-12-31
2256;2256;3;PR;2023-11-26;;ativo;2024-12-31;401;13;2024-10-02;2024-12-31
2257;2257;3;SP;2023-06-03;;ativo;2024-12-31;577;19;2024-10-02;2024-12-31
2258;2258;1;RJ;2024-02-17;;ativo;2024-12-31;318;10;2024-10-02;2024-12-31
2259;2259;2;SP;2022-10-10;;ativo;2024-12-31;813;27;2024-10-02;2024-12-31
2260;2260;1;RS;2022-01-16;2024-01-09;cancelou;2024-01-09;723;24;2023-10-11;2024-01-09
2261;2261;3;RJ;2022-02-21;;ativo;2024-12-31;1044;34;2024-10-02;2024-12-31
2262;2262;2;BA;2023-04-12;2024-02-08;cancelou;2024-02-08;302;10;2023-11-10;2024-02-08
2263;2263;4;PR;2022-06-22;;ativo;2024-12-31;923;30;2024-10-02;2024-12-31
2264;2264;1;PR;2024-03-05;;ativo;2024-12-31;301;10;2024-10-02;2024-12-31
2265;2265;3;RJ;2024-04-19;;ativo;2024-12-31;256;8;2024-10-02;2024-12-31
2266;2266;2;MG;2023-02-13;;ativo;2024-12-31;687;22;2024-10-02;2024-12-31
2267;2267;4;CE;2022-12-01;;ativo;2024-12-31;761;25;2024-10-02;2024-12-31
2268;2268;2;MG;2023-11-04;;ativo;2024-12-31;423;14;2024-10-02;2024-12-31
2269;2269;1;SP;2022-01-03;2022-05-10;cancelou;2022-05-10;127;4;2022-02-09;2022-05-10
2270;2270;1;SP;2023-06-06;;ativo;2024-12-31;574;19;2024-10-02;2024-12-31
2271;2271;1;PE;2023-12-30;;ativo;2024-12-31;367;12;2024-10-02;2024-12-31
2272;2272;1;RJ;2022-02-22;;ativo;2024-12-31;1043;34;2024-10-02;2024-12-31
2273;2273;2;RS;2023-04-05;;ativo;2024-12-31;636;21;2024-10-02;2024-12-31
2274;2274;1;SP;2022-11-14;;ativo;2024-12-31;778;25;2024-10-02;2024-12-31
2275;2275;3;RJ;2023-01-29;2023-11-13;cancelou;2023-11-13;288;9;2023-08-15;2023-11-13
2276;2276;2;BA;2022-03-18;;ativo;2024-12-31;1019;33;2024-10-02;2024-12-31
2277;2277;1;RJ;2024-01-14;;ativo;2024-12-31;352;11;2024-10-02;2024-12-31
2278;2278;2;SP;2024-03-18;;ativo;2024-12-31;288;9;2024-10-02;2024-12-31
2279;2279;2;BA;2024-03-27;;ativo;2024-12-31;279;9;2024-10-02;2024-12-31
2280;2280;1;PR;2022-08-18;;ativo;2024-12-31;866;28;2024-10-02;2024-12-31
2281;2281;1;RJ;2023-06-26;;ativo;2024-12-31;554;18;2024-10-02;2024-12-31
2282;2282;1;MG;2023-09-10;2024-09-26;cancelou;2024-09-26;382;12;2024-06-28;2024-09-26
2283;2283;2;SP;2022-12-17;;ativo;2024-12-31;745;24;2024-10-02;2024-12-31
2284;2284;3;SP;2023-12-29;2024-02-04;cancelou;2024-02-04;37;1;2023-11-06;2024-02-04
2285;2285;1;MG;2024-06-17;;ativo;2024-12-31;197;6;2024-10-02;2024-12-31
2286;2286;2;PE;2023-07-15;;ativo;2024-12-31;535;17;2024-10-02;2024-12-31
2287;2287;4;PE;2023-11-20;;ativo;2024-12-31;407;13;2024-10-02;2024-12-31
2288;2288;1;SP;2024-03-11;;ativo;2024-12-31;295;9;2024-10-02;2024-12-31
2289;2289;1;CE;2023-06-25;;ativo;2024-12-31;555;18;2024-10-02;2024-12-31
2290;2290;3;MG;2022-12-26;2023-08-12;cancelou;2023-08-12;229;7;2023-05-14;2023-08-12
2291;2291;3;PR;2023-11-02;2024-08-08;cancelou;2024-08-08;280;9;2024-05-10;2024-08-08
2292;2292;2;RS;2023-05-13;;ativo;2024-12-31;598;19;2024-10-02;2024-12-31
2293;2293;1;RS;2023-02-15;2024-06-01;cancelou;2024-06-01;472;15;2024-03-03;2024-06-01
2294;2294;1;PR;2023-07-01;;ativo;2024-12-31;549;18;2024-10-02;2024-12-31
2295;2295;1;RJ;2024-06-13;;ativo;2024-12-31;201;6;2024-10-02;2024-12-31
2296;2296;3;RS;2023-04-22;2024-10-13;cancelou;2024-10-13;540;18;2024-07-15;2024-10-13
2297;2297;2;PR;2023-11-19;;ativo;2024-12-31;408;13;2024-10-02;2024-12-31
2298;2298;1;MG;2022-08-30;2023-04-04;cancelou;2023-04-04;217;7;2023-01-04;2023-04-04
2299;2299;1;RJ;2022-03-10;;ativo;2024-12-31;1027;34;2024-10-02;2024-12-31
2300;2300;1;SP;2024-03-05;2024-10-27;cancelou;2024-10-27;236;7;2024-07-29;2024-10-27
2301;2301;2;CE;2023-12-22;;ativo;2024-12-31;375;12;2024-10-02;2024-12-31
2302;2302;1;RJ;2022-12-06;;ativo;2024-12-31;756;25;2024-10-02;2024-12-31
2303;2303;1;PR;2022-08-24;2022-10-22;cancelou;2022-10-22;59;1;2022-07-24;2022-10-22
2304;2304;3;MG;2022-05-28;2023-05-11;cancelou;2023-05-11;348;11;2023-02-10;2023-05-11
2305;2305;3;RJ;2022-01-31;;ativo;2024-12-31;1065;35;2024-10-02;2024-12-31
2306;2306;1;SP;2024-06-21;;ativo;2024-12-31;193;6;2024-10-02;2024-12-31
2307;2307;1;CE;2022-10-11;;ativo;2024-12-31;812;27;2024-10-02;2024-12-31
2308;2308;1;MG;2023-02-18;;ativo;2024-12-31;682;22;2024-10-02;2024-12-31
2309;2309;1;PE;2022-07-08;;ativo;2024-12-31;907;30;2024-10-02;2024-12-31
2310;2310;2;RJ;2022-09-05;;ativo;2024-12-31;848;28;2024-10-02;2024-12-31
2311;2311;1;RJ;2022-03-23;;ativo;2024-12-31;1014;33;2024-10-02;2024-12-31
2312;2312;2;PE;2022-04-25;2023-06-02;cancelou;2023-06-02;403;13;2023-03-04;2023-06-02
2313;2313;2;BA;2023-02-27;;ativo;2024-12-31;673;22;2024-10-02;2024-12-31
2314;2314;1;BA;2024-01-04;;ativo;2024-12-31;362;12;2024-10-02;2024-12-31
2315;2315;2;RS;2022-08-19;;ativo;2024-12-31;865;28;2024-10-02;2024-12-31
2316;2316;3;CE;2023-11-10;;ativo;2024-12-31;417;13;2024-10-02;2024-12-31
2317;2317;1;SP;2023-09-28;;ativo;2024-12-31;460;15;2024-10-02;2024-12-31
2318;2318;3;BA;2023-01-30;;ativo;2024-12-31;701;23;2024-10-02;2024-12-31
2319;2319;1;SP;2023-10-04;;ativo;2024-12-31;454;15;2024-10-02;2024-12-31
2320;2320;1;RJ;2022-07-05;2023-08-09;cancelou;2023-08-09;400;13;2023-05-11;2023-08-09
2321;2321;3;RJ;2023-05-24;;ativo;2024-12-31;587;19;2024-10-02;2024-12-31
2322;2322;1;PR;2022-03-23;2023-08-29;cancelou;2023-08-29;524;17;2023-05-31;2023-08-29
2323;2323;1;CE;2024-06-15;;ativo;2024-12-31;199;6;2024-10-02;2024-12-31
2324;2324;2;RJ;2022-02-03;;ativo;2024-12-31;1062;35;2024-10-02;2024-12-31
2325;2325;2;SP;2024-03-04;;ativo;2024-12-31;302;10;2024-10-02;2024-12-31
2326;2326;3;MG;2022-06-17;;ativo;2024-12-31;928;30;2024-10-02;2024-12-31
2327;2327;1;BA;2022-01-08;;ativo;2024-12-31;1088;36;2024-10-02;2024-12-31
2328;2328;3;RJ;2022-05-15;;ativo;2024-12-31;961;32;2024-10-02;2024-12-31
2329;2329;3;PR;2024-05-31;;ativo;2024-12-31;214;7;2024-10-02;2024-12-31
2330;2330;3;MG;2024-06-10;;ativo;2024-12-31;204;6;2024-10-02;2024-12-31
2331;2331;2;CE;2022-02-23;2023-08-05;cancelou;2023-08-05;528;17;2023-05-07;2023-08-05
2332;2332;2;MG;2023-12-28;;ativo;2024-12-31;369;12;2024-10-02;2024-12-31
2333;2333;1;PE;2022-05-16;2023-05-19;cancelou;2023-05-19;368;12;2023-02-18;2023-05-19
2334;2334;1;PE;2023-06-09;;ativo;2024-12-31;571;19;2024-10-02;2024-12-31
2335;2335;2;SP;2022-04-14;;ativo;2024-12-31;992;33;2024-10-02;2024-12-31
2336;2336;2;MG;2022-10-17;;ativo;2024-12-31;806;26;2024-10-02;2024-12-31
2337;2337;1;CE;2022-07-19;;ativo;2024-12-31;896;29;2024-10-02;2024-12-31
2338;2338;3;RJ;2024-06-04;;ativo;2024-12-31;210;7;2024-10-02;2024-12-31
2339;2339;2;SP;2022-07-11;;ativo;2024-12-31;904;30;2024-10-02;2024-12-31
2340;2340;3;SP;2023-01-06;;ativo;2024-12-31;725;24;2024-10-02;2024-12-31
2341;2341;3;PR;2022-09-13;;ativo;2024-12-31;840;28;2024-10-02;2024-12-31
2342;2342;2;MG;2023-01-13;;ativo;2024-12-31;718;23;2024-10-02;2024-12-31
2343;2343;3;RJ;2024-04-03;;ativo;2024-12-31;272;9;2024-10-02;2024-12-31
2344;2344;3;BA;2022-11-04;;ativo;2024-12-31;788;26;2024-10-02;2024-12-31
2345;2345;2;RS;2023-08-07;2023-11-24;cancelou;2023-11-24;109;3;2023-08-26;2023-11-24
2346;2346;1;MG;2022-08-01;;ativo;2024-12-31;883;29;2024-10-02;2024-12-31
2347;2347;1;SP;2022-06-15;;ativo;2024-12-31;930;31;2024-10-02;2024-12-31
2348;2348;1;MG;2022-11-27;;ativo;2024-12-31;765;25;2024-10-02;2024-12-31
2349;2349;2;CE;2022-11-04;2023-02-17;cancelou;2023-02-17;105;3;2022-11-19;2023-02-17
2350;2350;4;PE;2023-09-12;;ativo;2024-12-31;476;15;2024-10-02;2024-12-31
2351;2351;2;RJ;2022-05-06;;ativo;2024-12-31;970;32;2024-10-02;2024-12-31
2352;2352;3;RJ;2022-08-08;;ativo;2024-12-31;876;29;2024-10-02;2024-12-31
2353;2353;1;RJ;2023-06-23;;ativo;2024-12-31;557;18;2024-10-02;2024-12-31
2354;2354;1;PR;2022-09-26;;ativo;2024-12-31;827;27;2024-10-02;2024-12-31
2355;2355;2;RJ;2022-05-05;;ativo;2024-12-31;971;32;2024-10-02;2024-12-31
2356;2356;2;PR;2024-06-26;;ativo;2024-12-31;188;6;2024-10-02;2024-12-31
2357;2357;1;PE;2024-06-04;2024-12-30;cancelou;2024-12-30;209;6;2024-10-01;2024-12-30
2358;2358;1;CE;2023-10-17;;ativo;2024-12-31;441;14;2024-10-02;2024-12-31
2359;2359;2;BA;2023-07-22;;ativo;2024-12-31;528;17;2024-10-02;2024-12-31
2360;2360;2;RS;2022-05-08;;ativo;2024-12-31;968;32;2024-10-02;2024-12-31
2361;2361;2;PR;2024-02-02;2024-07-09;cancelou;2024-07-09;158;5;2024-04-10;2024-07-09
2362;2362;2;RS;2022-07-16;;ativo;2024-12-31;899;29;2024-10-02;2024-12-31
2363;2363;2;RJ;2024-03-02;;ativo;2024-12-31;304;10;2024-10-02;2024-12-31
2364;2364;3;RJ;2023-09-05;;ativo;2024-12-31;483;16;2024-10-02;2024-12-31
2365;2365;1;PE;2022-11-09;;ativo;2024-12-31;783;26;2024-10-02;2024-12-31
2366;2366;2;SP;2023-03-04;2024-03-31;cancelou;2024-03-31;393;13;2024-01-01;2024-03-31
2367;2367;2;RS;2023-05-08;;ativo;2024-12-31;603;20;2024-10-02;2024-12-31
2368;2368;1;PR;2022-10-31;;ativo;2024-12-31;792;26;2024-10-02;2024-12-31
2369;2369;3;RS;2023-08-18;2024-10-03;cancelou;2024-10-03;412;13;2024-07-05;2024-10-03
2370;2370;4;CE;2024-04-06;;ativo;2024-12-31;269;8;2024-10-02;2024-12-31
2371;2371;3;SP;2023-06-08;;ativo;2024-12-31;572;19;2024-10-02;2024-12-31
2372;2372;2;PE;2022-01-08;;ativo;2024-12-31;1088;36;2024-10-02;2024-12-31
2373;2373;2;SP;2022-06-04;;ativo;2024-12-31;941;31;2024-10-02;2024-12-31
2374;2374;1;SP;2022-12-16;2024-06-25;cancelou;2024-06-25;557;18;2024-03-27;2024-06-25
2375;2375;2;RS;2023-03-21;;ativo;2024-12-31;651;21;2024-10-02;2024-12-31
2376;2376;2;RS;2022-12-25;;ativo;2024-12-31;737;24;2024-10-02;2024-12-31
2377;2377;1;RJ;2023-09-14;2024-07-04;cancelou;2024-07-04;294;9;2024-04-05;2024-07-04
2378;2378;3;PE;2023-05-11;;ativo;2024-12-31;600;20;2024-10-02;2024-12-31
2379;2379;1;RS;2024-03-31;;ativo;2024-12-31;275;9;2024-10-02;2024-12-31
2380;2380;2;RJ;2022-05-21;;ativo;2024-12-31;955;31;2024-10-02;2024-12-31
2381;2381;2;RJ;2023-02-02;2023-03-25;cancelou;2023-03-25;51;1;2022-12-25;2023-03-25
2382;2382;1;CE;2024-06-22;;ativo;2024-12-31;192;6;2024-10-02;2024-12-31
2383;2383;2;RS;2022-01-21;;ativo;2024-12-31;1075;35;2024-10-02;2024-12-31
2384;2384;4;PR;2022-10-24;;ativo;2024-12-31;799;26;2024-10-02;2024-12-31
2385;2385;4;SP;2022-08-01;;ativo;2024-12-31;883;29;2024-10-02;2024-12-31
2386;2386;1;RJ;2023-03-14;;ativo;2024-12-31;658;21;2024-10-02;2024-12-31
2387;2387;4;PE;2022-07-18;2023-03-28;cancelou;2023-03-28;253;8;2022-12-28;2023-03-28
2388;2388;1;PR;2023-06-11;2023-11-01;cancelou;2023-11-01;143;4;2023-08-03;2023-11-01
2389;2389;4;SP;2023-12-26;;ativo;2024-12-31;371;12;2024-10-02;2024-12-31
2390;2390;1;RS;2023-02-10;;ativo;2024-12-31;690;23;2024-10-02;2024-12-31
2391;2391;2;PR;2023-11-17;;ativo;2024-12-31;410;13;2024-10-02;2024-12-31
2392;2392;1;SP;2023-04-08;;ativo;2024-12-31;633;21;2024-10-02;2024-12-31
2393;2393;2;PR;2022-08-27;;ativo;2024-12-31;857;28;2024-10-02;2024-12-31
2394;2394;4;RJ;2023-03-24;2024-01-24;cancelou;2024-01-24;306;10;2023-10-26;2024-01-24
2395;2395;1;RS;2022-04-14;;ativo;2024-12-31;992;33;2024-10-02;2024-12-31
2396;2396;1;BA;2023-11-11;;ativo;2024-12-31;416;13;2024-10-02;2024-12-31
2397;2397;2;PR;2023-01-01;;ativo;2024-12-31;730;24;2024-10-02;2024-12-31
2398;2398;2;PE;2022-11-05;;ativo;2024-12-31;787;26;2024-10-02;2024-12-31
2399;2399;3;SP;2023-06-18;;ativo;2024-12-31;562;18;2024-10-02;2024-12-31
2400;2400;2;RS;2022-09-21;;ativo;2024-12-31;832;27;2024-10-02;2024-12-31
2401;2401;2;PR;2022-02-14;;ativo;2024-12-31;1051;35;2024-10-02;2024-12-31
2402;2402;2;MG;2022-12-01;2023-03-28;cancelou;2023-03-28;117;3;2022-12-28;2023-03-28
2403;2403;3;SP;2023-07-25;;ativo;2024-12-31;525;17;2024-10-02;2024-12-31
2404;2404;1;BA;2024-02-20;;ativo;2024-12-31;315;10;2024-10-02;2024-12-31
2405;2405;1;MG;2023-09-20;2024-04-13;cancelou;2024-04-13;206;6;2024-01-14;2024-04-13
2406;2406;3;SP;2022-12-23;;ativo;2024-12-31;739;24;2024-10-02;2024-12-31
2407;2407;3;RJ;2022-01-10;;ativo;2024-12-31;1086;36;2024-10-02;2024-12-31
2408;2408;4;PE;2023-07-30;;ativo;2024-12-31;520;17;2024-10-02;2024-12-31
2409;2409;1;SP;2024-02-16;;ativo;2024-12-31;319;10;2024-10-02;2024-12-31
2410;2410;2;SP;2023-12-12;;ativo;2024-12-31;385;12;2024-10-02;2024-12-31
2411;2411;4;BA;2022-11-13;;ativo;2024-12-31;779;25;2024-10-02;2024-12-31
2412;2412;1;CE;2023-09-22;2024-01-12;cancelou;2024-01-12;112;3;2023-10-14;2024-01-12
2413;2413;1;SP;2024-04-20;;ativo;2024-12-31;255;8;2024-10-02;2024-12-31
2414;2414;3;RS;2024-01-14;;ativo;2024-12-31;352;11;2024-10-02;2024-12-31
2415;2415;2;SP;2022-05-17;;ativo;2024-12-31;959;31;2024-10-02;2024-12-31
2416;2416;1;SP;2022-07-21;;ativo;2024-12-31;894;29;2024-10-02;2024-12-31
2417;2417;2;PR;2024-05-18;;ativo;2024-12-31;227;7;2024-10-02;2024-12-31
2418;2418;1;SP;2024-06-26;;ativo;2024-12-31;188;6;2024-10-02;2024-12-31
2419;2419;2;MG;2023-11-10;;ativo;2024-12-31;417;13;2024-10-02;2024-12-31
2420;2420;2;BA;2024-02-13;;ativo;2024-12-31;322;10;2024-10-02;2024-12-31
2421;2421;2;RJ;2022-01-28;;ativo;2024-12-31;1068;35;2024-10-02;2024-12-31
2422;2422;2;RJ;2022-02-04;;ativo;2024-12-31;1061;35;2024-10-02;2024-12-31
2423;2423;1;BA;2023-03-14;;ativo;2024-12-31;658;21;2024-10-02;2024-12-31
2424;2424;2;CE;2022-12-25;;ativo;2024-12-31;737;24;2024-10-02;2024-12-31
2425;2425;2;BA;2024-06-08;;ativo;2024-12-31;206;6;2024-10-02;2024-12-31
2426;2426;2;PR;2023-07-20;;ativo;2024-12-31;530;17;2024-10-02;2024-12-31
2427;2427;2;BA;2023-02-12;;ativo;2024-12-31;688;22;2024-10-02;2024-12-31
2428;2428;1;BA;2023-06-08;;ativo;2024-12-31;572;19;2024-10-02;2024-12-31
2429;2429;1;SP;2023-12-20;;ativo;2024-12-31;377;12;2024-10-02;2024-12-31
2430;2430;2;RS;2022-05-08;;ativo;2024-12-31;968;32;2024-10-02;2024-12-31
2431;2431;2;RJ;2022-06-14;;ativo;2024-12-31;931;31;2024-10-02;2024-12-31
2432;2432;3;CE;2022-05-12;2023-11-14;cancelou;2023-11-14;551;18;2023-08-16;2023-11-14
2433;2433;3;SP;2022-01-16;;ativo;2024-12-31;1080;36;2024-10-02;2024-12-31
2434;2434;1;RJ;2024-06-12;;ativo;2024-12-31;202;6;2024-10-02;2024-12-31
2435;2435;4;RS;2024-03-11;;ativo;2024-12-31;295;9;2024-10-02;2024-12-31
2436;2436;3;BA;2022-06-09;;ativo;2024-12-31;936;31;2024-10-02;2024-12-31
2437;2437;2;RS;2024-04-02;;ativo;2024-12-31;273;9;2024-10-02;2024-12-31
2438;2438;3;RJ;2023-02-20;;ativo;2024-12-31;680;22;2024-10-02;2024-12-31
2439;2439;1;RJ;2022-09-30;;ativo;2024-12-31;823;27;2024-10-02;2024-12-31
2440;2440;3;SP;2023-04-05;2024-05-25;cancelou;2024-05-25;416;13;2024-02-25;2024-05-25
2441;2441;2;SP;2023-12-14;;ativo;2024-12-31;383;12;2024-10-02;2024-12-31
2442;2442;1;MG;2024-02-22;;ativo;2024-12-31;313;10;2024-10-02;2024-12-31
2443;2443;1;PR;2024-05-13;;ativo;2024-12-31;232;7;2024-10-02;2024-12-31
2444;2444;1;RS;2024-03-14;2024-03-09;cancelou;2024-03-09;-5;-1;2023-12-10;2024-03-09
2445;2445;2;BA;2022-08-18;;ativo;2024-12-31;866;28;2024-10-02;2024-12-31
2446;2446;4;RS;2024-02-14;2024-08-30;cancelou;2024-08-30;198;6;2024-06-01;2024-08-30
2447;2447;3;BA;2024-04-21;;ativo;2024-12-31;254;8;2024-10-02;2024-12-31
2448;2448;2;RJ;2022-11-10;;ativo;2024-12-31;782;26;2024-10-02;2024-12-31
2449;2449;3;RJ;2023-06-19;;ativo;2024-12-31;561;18;2024-10-02;2024-12-31
2450;2450;3;PR;2023-07-12;;ativo;2024-12-31;538;17;2024-10-02;2024-12-31
2451;2451;3;CE;2024-05-30;;ativo;2024-12-31;215;7;2024-10-02;2024-12-31
2452;2452;1;RJ;2024-03-06;;ativo;2024-12-31;300;10;2024-10-02;2024-12-31
2453;2453;1;MG;2022-11-10;2023-02-20;cancelou;2023-02-20;102;3;2022-11-22;2023-02-20
2454;2454;2;RJ;2023-12-23;;ativo;2024-12-31;374;12;2024-10-02;2024-12-31
2455;2455;2;SP;2024-06-13;;ativo;2024-12-31;201;6;2024-10-02;2024-12-31
2456;2456;2;SP;2023-02-07;;ativo;2024-12-31;693;23;2024-10-02;2024-12-31
2457;2457;2;BA;2024-03-01;;ativo;2024-12-31;305;10;2024-10-02;2024-12-31
2458;2458;2;PE;2023-10-31;;ativo;2024-12-31;427;14;2024-10-02;2024-12-31
2459;2459;2;SP;2022-06-06;2023-05-04;cancelou;2023-05-04;332;11;2023-02-03;2023-05-04
2460;2460;2;RJ;2023-12-25;;ativo;2024-12-31;372;12;2024-10-02;2024-12-31
2461;2461;2;RJ;2022-10-29;;ativo;2024-12-31;794;26;2024-10-02;2024-12-31
2462;2462;1;SP;2024-03-28;;ativo;2024-12-31;278;9;2024-10-02;2024-12-31
2463;2463;4;SP;2023-10-22;;ativo;2024-12-31;436;14;2024-10-02;2024-12-31
2464;2464;1;PE;2022-07-31;;ativo;2024-12-31;884;29;2024-10-02;2024-12-31
2465;2465;3;SP;2022-09-06;;ativo;2024-12-31;847;28;2024-10-02;2024-12-31
2466;2466;2;PR;2022-12-27;2024-10-02;cancelou;2024-10-02;645;21;2024-07-04;2024-10-02
2467;2467;2;PE;2022-08-14;;ativo;2024-12-31;870;29;2024-10-02;2024-12-31
2468;2468;2;SP;2024-03-02;;ativo;2024-12-31;304;10;2024-10-02;2024-12-31
2469;2469;4;RJ;2022-12-14;2023-05-11;cancelou;2023-05-11;148;4;2023-02-10;2023-05-11
2470;2470;1;SP;2024-01-02;;ativo;2024-12-31;364;12;2024-10-02;2024-12-31
2471;2471;2;BA;2023-03-23;;ativo;2024-12-31;649;21;2024-10-02;2024-12-31
2472;2472;1;PR;2022-09-05;2022-12-27;cancelou;2022-12-27;113;3;2022-09-28;2022-12-27
2473;2473;2;RJ;2023-10-28;2024-05-31;cancelou;2024-05-31;216;7;2024-03-02;2024-05-31
2474;2474;3;RS;2023-04-10;;ativo;2024-12-31;631;21;2024-10-02;2024-12-31
2475;2475;1;RJ;2022-11-18;;ativo;2024-12-31;774;25;2024-10-02;2024-12-31
2476;2476;3;SP;2022-11-25;2024-07-10;cancelou;2024-07-10;593;19;2024-04-11;2024-07-10
2477;2477;3;RJ;2024-06-15;;ativo;2024-12-31;199;6;2024-10-02;2024-12-31
2478;2478;1;RS;2023-04-02;;ativo;2024-12-31;639;21;2024-10-02;2024-12-31
2479;2479;2;MG;2023-04-14;;ativo;2024-12-31;627;20;2024-10-02;2024-12-31
2480;2480;2;RJ;2022-07-29;2024-05-09;cancelou;2024-05-09;650;21;2024-02-09;2024-05-09
2481;2481;1;PE;2023-09-30;;ativo;2024-12-31;458;15;2024-10-02;2024-12-31
2482;2482;2;CE;2022-07-21;2024-05-24;cancelou;2024-05-24;673;22;2024-02-24;2024-05-24
2483;2483;2;PE;2023-05-16;;ativo;2024-12-31;595;19;2024-10-02;2024-12-31
2484;2484;1;PE;2022-03-07;;ativo;2024-12-31;1030;34;2024-10-02;2024-12-31
2485;2485;2;CE;2023-06-21;;ativo;2024-12-31;559;18;2024-10-02;2024-12-31
2486;2486;1;RJ;2024-03-18;;ativo;2024-12-31;288;9;2024-10-02;2024-12-31
2487;2487;1;MG;2022-08-07;;ativo;2024-12-31;877;29;2024-10-02;2024-12-31
2488;2488;2;RJ;2022-03-17;;ativo;2024-12-31;1020;34;2024-10-02;2024-12-31
2489;2489;1;RS;2023-12-08;;ativo;2024-12-31;389;12;2024-10-02;2024-12-31
2490;2490;1;RJ;2023-03-07;2024-06-17;cancelou;2024-06-17;468;15;2024-03-19;2024-06-17
2491;2491;3;BA;2024-04-21;;ativo;2024-12-31;254;8;2024-10-02;2024-12-31
2492;2492;1;MG;2023-06-16;2023-10-12;cancelou;2023-10-12;118;3;2023-07-14;2023-10-12
2493;2493;2;MG;2023-06-19;;ativo;2024-12-31;561;18;2024-10-02;2024-12-31
2494;2494;2;SP;2023-02-19;;ativo;2024-12-31;681;22;2024-10-02;2024-12-31
2495;2495;2;RS;2023-06-01;;ativo;2024-12-31;579;19;2024-10-02;2024-12-31
2496;2496;3;PE;2023-06-10;;ativo;2024-12-31;570;19;2024-10-02;2024-12-31
2497;2497;2;RJ;2022-04-11;2022-11-04;cancelou;2022-11-04;207;6;2022-08-06;2022-11-04
2498;2498;2;BA;2023-10-04;;ativo;2024-12-31;454;15;2024-10-02;2024-12-31
2499;2499;1;RS;2023-11-29;;ativo;2024-12-31;398;13;2024-10-02;2024-12-31
2500;2500;2;PR;2023-05-16;2024-05-03;cancelou;2024-05-03;353;11;2024-02-03;2024-05-03
2501;2501;2;SP;2022-10-12;2024-03-22;cancelou;2024-03-22;527;17;2023-12-23;2024-03-22
2502;2502;1;CE;2024-04-15;;ativo;2024-12-31;260;8;2024-10-02;2024-12-31
2503;2503;1;BA;2023-09-27;;ativo;2024-12-31;461;15;2024-10-02;2024-12-31
2504;2504;2;RS;2022-11-06;2023-10-22;cancelou;2023-10-22;350;11;2023-07-24;2023-10-22
2505;2505;3;CE;2024-03-19;;ativo;2024-12-31;287;9;2024-10-02;2024-12-31
2506;2506;2;BA;2023-03-05;;ativo;2024-12-31;667;22;2024-10-02;2024-12-31
2507;2507;1;BA;2022-02-03;;ativo;2024-12-31;1062;35;2024-10-02;2024-12-31
2508;2508;3;RJ;2023-09-20;2023-11-23;cancelou;2023-11-23;64;2;2023-08-25;2023-11-23
2509;2509;3;MG;2024-04-15;;ativo;2024-12-31;260;8;2024-10-02;2024-12-31
2510;2510;3;BA;2024-01-27;;ativo;2024-12-31;339;11;2024-10-02;2024-12-31
2511;2511;2;RJ;2022-05-22;;ativo;2024-12-31;954;31;2024-10-02;2024-12-31
2512;2512;3;RS;2023-04-26;;ativo;2024-12-31;615;20;2024-10-02;2024-12-31
2513;2513;2;PR;2024-02-08;2024-12-23;cancelou;2024-12-23;319;10;2024-09-24;2024-12-23
2514;2514;3;RJ;2023-05-11;2024-07-25;cancelou;2024-07-25;441;14;2024-04-26;2024-07-25
2515;2515;4;RJ;2022-09-02;2022-12-08;cancelou;2022-12-08;97;3;2022-09-09;2022-12-08
2516;2516;1;MG;2022-03-06;;ativo;2024-12-31;1031;34;2024-10-02;2024-12-31
